person_id,default_name,historical_period_name,historical_period_id
13070,Rinchen Lekdrub,19th Century,73
5166,Garwang Chokyi Gyeltsen,19th Century,73
9442,Orgyen Tendzin Gyatso,19th Century,73
8574,Drodul Pawo Dorje,19th Century,73
13110,Lobzang Chopel,19th Century,73
11279,Kunzang Gyurme,19th Century,73
11277,Tashi Puntsok,19th Century,73
8126,Pema Nyinje Wangpo,19th Century,73
13559,Lhagyari Zilnon Wangchuk,19th Century,73
13558,Lhagyari Tsering Pelbar,19th Century,73
12865,Lhagyari Dechen Trinle Rolpa,19th Century,73
6350,Jigme Topgye,19th Century,73
11796,Tseten Chodzom,19th Century,73
10412,Mingyur Pende Gyatso,19th Century,73
4402,Yangchen Drupai Dorje,19th Century,73
2506,Tubten Jigme Gyatso,19th Century,73
6198,Jamyang Tubten Nyima,19th Century,73
6928,Lobzang Lungrik Nyima,19th Century,73
7170,Lobzang Tashi Rabgye,19th Century,73
4077,Lobzang Jangchub Tenpei Dronme,19th Century,73
5381,Jamyang Monlam,19th Century,73
5360,Lobzang Gyeltsen Sengge,19th Century,73
2943,Konchok Gyatso,19th Century,73
3784,Lobzang Jigme Pelden Tenpai Nyima,19th Century,73
11866,Chime Tenpai Nyima,19th Century,73
3733,Tubten Jigme Kelzang,19th Century,73
6419,Tubten Jigme Gyatso,19th Century,73
3735,Lobzang Jigme Tsultrim Gyatso,19th Century,73
13167,Lobzang Dogyu Yeshe,19th Century,73
10815,Gaton Ngawang Lekpa,19th Century,73
11352,Jangchub Tsondru,19th Century,73
13574,Yeshe Tendzin,19th Century,73
9523,Lobzang Jigme Namkha,19th Century,73
2237,Kelzang Jigme Namkha,19th Century,73
8757,Dongak Chokyi Nyima,19th Century,73
7162,Ngawang Khedrub,19th Century,73
10018,Rigdzin Pelchen Dupa,19th Century,73
4185,Jigme Tenpai Nyima,19th Century,73
13139,Ayu Khandro Dorje Peldron,19th Century,73
11444,Purtsa Khenpo Akon,19th Century,73
6979,Ngawang Jampel Tsultrim Gyatso,19th Century,73
2339,Jampel Gyatso,19th Century,73
5317,Ngawang Chopel,19th Century,73
7870,Jampa Chodrak,19th Century,73
10561,Yungdrung Puntsok,19th Century,73
8754,Dongak Tendzin,19th Century,73
13510,Agvan Dorjiev,19th Century,73
4228,Mipam Gyatso,19th Century,73
7732,Dola Jigme Kelzang,19th Century,73
7551,Orgyen Tendzin Norbu,19th Century,73
7559,Tubten Kelzang Gyatso,19th Century,73
8566,Jampel Dorje,19th Century,73
8585,Jangchub Chokyi Nyima,19th Century,73
8600,Jigme Dorje,19th Century,73
13123,Jigme Tenpai Gyeltsen,19th Century,73
13147,Drubwang Drakpa Gyeltsen,19th Century,73
10372,Lama Monlam Rabzang,19th Century,73
4278,Jangchub Namkha,19th Century,73
4279,Lobzang Tsultrim,19th Century,73
4277,Yeshe Chopel,19th Century,73
8609,Jikdrel Tutob Dorje,19th Century,73
13179,Lobzang Khedrub Nyima,19th Century,73
13181,Tubten Tsultrim Gyatso,19th Century,73
8618,Kunzang Pema Trinle,19th Century,73
8633,Hor Donyon Rinpoche,19th Century,73
9050,Tubten Nyinje,19th Century,73
9056,Lobzang Nyendrak Gyatso,19th Century,73
9589,Chime Yeshe,19th Century,73
6470,Minyak Kunzang Sonam,19th Century,73
5485,Jampel Tsultrim,19th Century,73
8675,Nangdze Dorje,19th Century,73
3793,Lobzang Dondrub Gyatso,19th Century,73
3794,Ngawang Jigme Khenrab Tendzin Trinle,19th Century,73
6978,Ngawang Lobzang Tenpai Gyeltsen,19th Century,73
7182,Lobzang Lhundrub,19th Century,73
8355,Jigme Norbu,19th Century,73
8343,Sherab Gyeltsen,19th Century,73
9171,Choden Zangmo,19th Century,73
4125,Nyakla Pema Dudul,19th Century,73
13188,Gyelse Tsewang Gyurme,19th Century,73
13203,Gendun Konchok Lobzang Tendzin,19th Century,73
13201,Lobzang Gyatso,19th Century,73
13613,Nene Metokma,19th Century,73
13615,Tamdrin Wangmo,19th Century,73
13588,Danzan Ravjaa,19th Century,73
3877,Longdol Lama Ngawang Lobzang,19th Century,73
9593,Kunzang Pelden,19th Century,73
3296,Gendun Tendzin Gyatso,19th Century,73
4141,Trinle Gyatso,19th Century,73
13560,Lhagyari Tri Songwanggyel,19th Century,73
8538,Lerab Lingpa,19th Century,73
13072,Gara Lama Sonam Rabten,19th Century,73
10315,Jampa Jungne,19th Century,73
9935,Tubten Chowang Nyamnyi Dorje,19th Century,73
2787,Jamyang Khyenrab Gyatso,19th Century,73
4622,Jigme Ngotsar Gyatso,19th Century,73
7879,Jamyang Tenpai Nyima,19th Century,73
4611,Zhabkar Tsokdruk Rangdrol,19th Century,73
13098,Ngawang Pelden Gyeltsen Chokyi Wangchuk,19th Century,73
13099,Ngawang Tenpai Jungne Trinle Chokyi Gyeltsen,19th Century,73
4358,Jamgon Kongtrul Lodro Taye,19th Century,73
10617,Rigpai Reltri,19th Century,73
4659,Sengdruk Pema Tashi,19th Century,73
6353,Konchok Damcho Gyatso,19th Century,73
4631,Ngulchu Dharmabhadra,19th Century,73
29,Lobzang Tendzin Chokyi Wangchuk,19th Century,73
13143,Orgyen Tenpai Nyinje,19th Century,73
8625,Drime Wosel Lingpa,19th Century,73
4987,Jigme Choying Wosel,19th Century,73
5078,Gyurme Wosel,19th Century,73
9601,Gyelse Zhenpen Taye Wozer,19th Century,73
4676,Jigme Trinle Wozer,19th Century,73
8624,Tubten Gyeltsen Wozer,19th Century,73
5024,Ngawang Norbu,19th Century,73
8782,Shākya Shrī,19th Century,73
13142,Tenpai Nyima,19th Century,73
5490,Lobzang Tenpai Gyeltsen,19th Century,73
8181,Chokgyur Lingpa,19th Century,73
9622,Khenpo Zhenga Zhenpen Chokyi Nangwa,19th Century,73
5901,Gendun Tsultrim,19th Century,73
9594,Kunga Pelden,19th Century,73
13561,Lhagyari Namgyel Wangchuk,19th Century,73
9305,Tsarong Wangchuk Gyalpo,19th Century,73
12741,Nyiga Kunga Nyima,19th Century,73
13124,Jigme Kundrol Namgyel,19th Century,73
5044,Tsering Norbu,19th Century,73
8617,Sonam Dorje,19th Century,73
7881,Jamyang Tenzin Gyatso,19th Century,73
13519,Nyigyel Pangdatsang,19th Century,73
12553,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,19th Century,73
5338,Ngawang Tendar,19th Century,73
4282,Lobzang Gyeltsen,19th Century,73
13659,Tokden Orgyen Tenzin,19th Century,73
2730,Karma Shedrub Chokyi Sengge,19th Century,73
13692,Konchok Peldron,19th Century,73
13653,Jamyang Chokyi Wangpo,19th Century,73
13688,Khamtrul Sherab Mebar,19th Century,73
13677,Ngawang Nyima,19th Century,73
4280,Lobzang Tsultrim Pelden,19th Century,73
4000,Pema Vajra Jampel Tenpai Ngodrub,19th Century,73
8,Pelden Chime Takpai Dorje,19th Century,73
13699,Ngawang Jampel Rinchen,19th Century,73
13700,Dorje Sengge,19th Century,73
4206,Ngawang Norbu,19th Century,73
9301,Shatra Peljor Dorje,19th Century,73
12500,Dezhung Chopel Jamyang Kunga Namgyel,19th Century,73
5897,Amdo Geshe Jampel Rolpai Lodro,19th Century,73
2418,Ngawang Lobzang,19th Century,73
2758,Kelzang Tubten Wangchuk,19th Century,73
13720,Khangsar Yangchen Drolma,19th Century,73
12403,Tsultrim Nyima,19th Century,73
7525,Lobzang Tsondru,19th Century,73
11790,Surkhang Wangchen Tseten,19th Century,73
5306,Doring Tenzin Peljor,19th Century,73
8610,Jikdrel Chokyi Langpo,19th Century,73
8892,Karma Gyurme Ngedon Tendzin,19th Century,73
2639,Karma Ngedon Tendzin Trinle Rabgye,19th Century,73
3730,Kelzang Jamyang Gyatso,19th Century,73
1901,Kunga Chopak Tubten Nyima,19th Century,73
10961,Hortsun Tenzin Lodro Gyatso,19th Century,73
4272,Jigme Puntsok Jungne,19th Century,73
2469,Lobzang Chopel Gyatso,19th Century,73
7171,Lobzang Tashi Tenpai Gyeltsen,19th Century,73
2393,Lobzang Tsultrim Jigme Gyatso,19th Century,73
2527,Ngawang Chokdrub Tenpai Gyeltsen,19th Century,73
6045,Ngawang Jamyang Tashi,19th Century,73
4380,Ngawang Lobzang Tenpai Gyeltsen,19th Century,73
6099,Ngawang Tendzin Gyatso,19th Century,73
10394,Ngawang Tubten Kelzang Tenpai Dronme,19th Century,73
6334,Rinchen Tendzin Trinle Dorje,19th Century,73
6349,Tenzin Rinchen,19th Century,73
10415,Tenzin Trinle Wangchuk,19th Century,73
6333,Tsewang Sonam Tobgyel,19th Century,73
13122,Jigme Drodon Dorje,19th Century,73
13738,Konchok Stanzin Damchos Gyurmed,19th Century,73
9343,Dokhar Tsewang Norbu,19th Century,73
4302,Ngawang Yeshe Tubten,19th Century,73
11426,Tubten Nyinje Gyeltsen,19th Century,73
11488,Pema Sheja,19th Century,73
13747,Chime Dorje,19th Century,73
13749,Tersey Tulku,19th Century,73
13679,Ga Lama Gendun Zangpo,19th Century,73
2819,Yeshe Tardo,19th Century,73
13750,Tashi Chime,19th Century,73
12100,Tsultrim Wangmo,19th Century,73
11883,Tamdrin Wangmo,19th Century,73
13748,Lama Sangngak,19th Century,73
7297,Damcho Tsomo,19th Century,73
13187,Tsewang Lhamo,19th Century,73
3822,Tubten Chokyi Nyima,19th Century,73
13787,Sonam Sengge Wangchuk,19th Century,73
13803,Nun of the Cemeteries,19th Century,73
12745,Ngawang Lodro Nyingpo,19th Century,73
13796,Wara Zhabdrung Jamyang Namkha Gyeltsen,19th Century,73
13797,Tartse Zhabdrung Namkha Zangpo,19th Century,73
13795,Wara Zhabdrung Tenpai Nyima,19th Century,73
2945,Sungrab Gyatso,19th Century,73
13793,Jampa Ngawang Kunga Chopel,19th Century,73
13647,Jamyang Kunzang Tenpai Gyeltsen,19th Century,73
13798,Nyendrak Tarpa,19th Century,73
12613,Ngawang Lodro Rinchen,19th Century,73
4310,Jampa Kunga Tenzin,19th Century,73
13812,Pelling Ani Wangdzin,19th Century,73
9612,Do Khyentse Yeshe Dorje,19th Century,73
3785,Ngawang Lobzang Jigme Tenpai Gyeltsen,19th Century,73
13817,Gonpo Wanggyel,19th Century,73
9172,Chonyi Wangmo,19th Century,73
13823,Khenpo Lobzang Puntsok,19th Century,73
13825,Ngawang Tashi Dechen Dorje,19th Century,73
13686,Samten Gyatso,19th Century,73
13841,Karma Jangchub Gyelpo,19th Century,73
13839,Drubgyud Tulku,19th Century,73
13840,Drubgyud Tulku,19th Century,73
9895,Khenpo Ngawang Pelzang,19th Century,73
9287,Langdun Kunga Rinchen,19th Century,73
9355,Pema Vajra,19th Century,73
13166,Ngawang Dogyu Yonten Rabgye,19th Century,73
3307,Tubten Gyatso,19th Century,73
4691,Gyurme Tsewang Chokdrub,19th Century,73
11158,Jampa Rinchen Khyentse Wangpo,19th Century,73
11428,Yilhung Sonam Namgyel,19th Century,73
5371,Jangchub Chopel,19th Century,73
8584,Wosel Dorje Nyingpo,19th Century,73
8861,Gendun Tenzin Norbu,19th Century,73
10203,Ngawang Khyenrab Jampel Nyingpo,19th Century,73
8580,Choying Dorje,19th Century,73
2118,Kunzang Ngedon Wangpo,19th Century,73
8562,Jigme Rigdzin Gonpo,19th Century,73
8630,Pelden Dorje,19th Century,73
13175,Ngawang Trinle Pelzang,19th Century,73
11258,Jampel Dorje,19th Century,73
8603,Zhenpen Dorje,19th Century,73
9055,Drakpa Dondrub,19th Century,73
9057,Lobzang Jinpa,19th Century,73
9058,Jamyang Damcho,19th Century,73
9059,Tsultrim Dargye,19th Century,73
10673,Kunzang Tenpai Nyinje,19th Century,73
11487,Rigdzin Zangpo,19th Century,73
10678,Kunzang Jampa Sengge,19th Century,73
8567,Drodul Tobden Lingpa,19th Century,73
13157,Gyakob Tulku Kunzang,19th Century,73
13612,Kunzang Chokyi Drolma,19th Century,73
3627,Khaying Drolma,19th Century,73
13794,Sonam Drolma,19th Century,73
9764,Ngawang Chokyi Gyatso,19th Century,73
13856,Kelzang Choying Gyatso,19th Century,73
13857,Tubten Woden,19th Century,73
3436,Losel Drolma,19th Century,73
13861,Karma Ngawang Drakpa Chokdrub,19th Century,73
7254,Gyurme Tenpa Namgyel,19th Century,73
9083,Apang Terton,19th Century,73
8592,Tsewang Rigdzin Gyatso,19th Century,73
9688,Dudjom Lingpa,19th Century,73
13617,Khordong Terchen Nuden Dorje,19th Century,73
13788,Chime Dolkar,19th Century,73
13850,Khandro Bumo Trinle Peldron,19th Century,73
4291,Jamyang Khyentse Wangpo,19th Century,73
12982,Polu Khenpo Dorje,19th Century,73
13879,Khordong Choktrul Gyurme Dorje,19th Century,73
4425,Patrul Rinpoche,19th Century,73
8753,Jamyang Sherab Chokyi Nangwa,19th Century,73
11245,Karma Lhawang,19th Century,73
8752,Ngawang Lodro Drakpa,20th Century,77
3889,Jigme Damcho Gyatso,20th Century,77
2788,Jigme Trinle Gyatso,20th Century,77
13101,Jampel Kelzang Jigme Chokyi Gyeltsen,20th Century,77
13100,Lobzang Trinle Namgyel,20th Century,77
9646,Tubten Chokyi Dorje,20th Century,77
13151,Konchok Tenpai Nyima,20th Century,77
11432,Guru Tsewang,20th Century,77
2521,Lobzang Trinle Lungtok Gyatso,20th Century,77
2235,Kelzang Lungrik Gyatso,20th Century,77
2456,Khyenrab Yonten Gyatso,20th Century,77
9049,Lobzang Gyeltsen,20th Century,77
9051,Yeshe Wangden,20th Century,77
8575,Jigme Dechen Dorje,20th Century,77
3977,Giteng Lobzang Pelden,20th Century,77
13163,Tenpai Nyima,20th Century,77
9884,Pema Tekchok Tenpai Gyeltsen,20th Century,77
11435,Jigme Lodro,20th Century,77
4478,Orgyen Trinle Dorje,20th Century,77
13177,Lobzang Jigme Tendzin Gyatso,20th Century,77
13178,Tubten Lungrik Gyatso,20th Century,77
5048,Konchok Zangpo,20th Century,77
9203,Yonten Gonpo,20th Century,77
10169,Jikdrel Jangchub Dorje,20th Century,77
7945,Dongak Chokyi Gyatso,20th Century,77
9929,Khenpo Munsel,20th Century,77
1902,Kelzang Lodro Kunga Lungtok Gyatso,20th Century,77
7169,Lobzang Shedrub Gyatso,20th Century,77
11417,Sanggye Tsepel,20th Century,77
5122,Tsering Chojor,20th Century,77
9588,Tubten Nyendrak,20th Century,77
7937,Lobzang Pelden Gyatso,20th Century,77
11003,Jampel Gyepai Dorje,20th Century,77
13204,Demchok Dorje,20th Century,77
13227,Gyurme Pema Tekchok,20th Century,77
8596,Gyurme Kelzang Tobgyel Dorje,20th Century,77
9703,Tenpa Tsering,20th Century,77
13149,Konchok Jigme Wangpo,20th Century,77
9053,Lhundrub Tsondru,20th Century,77
10482,Lama Pema Tsewang,20th Century,77
13455,Gyurme Tubten Nyinje,20th Century,77
7272,Bamda Gelek,20th Century,77
4285,Jigme Chokyi Wangchuk,20th Century,77
3989,Dechen Nyingpo,20th Century,77
11427,Sonam Chopel,20th Century,77
12906,Tubten Trinle Gyatso,20th Century,77
8397,Yeshe Ngodrub,20th Century,77
4642,Sherab Gyatso,20th Century,77
9442,Orgyen Tendzin Gyatso,20th Century,77
10146,Tubten Tsondru,20th Century,77
13546,Lo Gendun Sadutshang,20th Century,77
13548,Wangchuk Dorje Sadutshang,20th Century,77
11279,Kunzang Gyurme,20th Century,77
13562,Lhagyari Tobjor Wangchuk,20th Century,77
13563,Lhagyari Jigme Wangchuk,20th Century,77
6331,Pema Wangchuk,20th Century,77
11796,Tseten Chodzom,20th Century,77
6395,Tsunma Yulha,20th Century,77
4077,Lobzang Jangchub Tenpei Dronme,20th Century,77
8651,Khandro Tāre Lhamo,20th Century,77
2943,Konchok Gyatso,20th Century,77
8536,Jamyang Gyeltsen,20th Century,77
3735,Lobzang Jigme Tsultrim Gyatso,20th Century,77
3738,Lobzang Tubten Lungtok Shedrub Gyatso,20th Century,77
3739,Lobzang Jangchub Tendzin Gyatso,20th Century,77
10815,Gaton Ngawang Lekpa,20th Century,77
2948,Jigme Rigpai Lodro,20th Century,77
8757,Dongak Chokyi Nyima,20th Century,77
11278,Shedrub Gyatso,20th Century,77
10018,Rigdzin Pelchen Dupa,20th Century,77
4185,Jigme Tenpai Nyima,20th Century,77
13139,Ayu Khandro Dorje Peldron,20th Century,77
11603,Jazi Amnye Drodul Pema Garwang Lingpa,20th Century,77
13111,Jampa Taye,20th Century,77
7870,Jampa Chodrak,20th Century,77
13510,Agvan Dorjiev,20th Century,77
4228,Mipam Gyatso,20th Century,77
13105,Lobzang Namgyel Tendzin Lhundrub,20th Century,77
8566,Jampel Dorje,20th Century,77
13148,Konchok Tenpai Gyeltsen,20th Century,77
10372,Lama Monlam Rabzang,20th Century,77
13181,Tubten Tsultrim Gyatso,20th Century,77
13186,Pema Trinle,20th Century,77
8618,Kunzang Pema Trinle,20th Century,77
9050,Tubten Nyinje,20th Century,77
9056,Lobzang Nyendrak Gyatso,20th Century,77
9589,Chime Yeshe,20th Century,77
2419,Dungkar Lobzang Trinle,20th Century,77
13128,Tekchok Tenpai Gyeltsen,20th Century,77
3794,Ngawang Jigme Khenrab Tendzin Trinle,20th Century,77
6978,Ngawang Lobzang Tenpai Gyeltsen,20th Century,77
9171,Choden Zangmo,20th Century,77
3770,Tamdrin Lhamo,20th Century,77
13613,Nene Metokma,20th Century,77
13520,Nyima Pangdatsang,20th Century,77
9593,Kunzang Pelden,20th Century,77
3296,Gendun Tendzin Gyatso,20th Century,77
13162,Garwang Lerab Lingpa,20th Century,77
8538,Lerab Lingpa,20th Century,77
13072,Gara Lama Sonam Rabten,20th Century,77
10315,Jampa Jungne,20th Century,77
9935,Tubten Chowang Nyamnyi Dorje,20th Century,77
9945,Choying Khyabdel,20th Century,77
11741,Khenchen Dazer,20th Century,77
13120,Drodul Dorji Tenzin,20th Century,77
7879,Jamyang Tenpai Nyima,20th Century,77
7613,Dondrub Gyel,20th Century,77
9585,Pema Tekchok Loden,20th Century,77
13099,Ngawang Tenpai Jungne Trinle Chokyi Gyeltsen,20th Century,77
13143,Orgyen Tenpai Nyinje,20th Century,77
8625,Drime Wosel Lingpa,20th Century,77
5078,Gyurme Wosel,20th Century,77
5117,Konchok Yeshe Wozer,20th Century,77
13171,Lobzang Tubten Jigme Tsultrim Gyatso,20th Century,77
5024,Ngawang Norbu,20th Century,77
13127,Ngawang Tenzin Gyatso,20th Century,77
13150,Zhonnu Lodro,20th Century,77
13176,Lobzang Shedrub Tendzin Gyatso,20th Century,77
5490,Lobzang Tenpai Gyeltsen,20th Century,77
8650,Namtrul Jigme Puntsok,20th Century,77
9622,Khenpo Zhenga Zhenpen Chokyi Nangwa,20th Century,77
3866,Gendun Chopel,20th Century,77
2949,Muge Samten Gyatso,20th Century,77
12180,Karma Rangjung Kunkhyab,20th Century,77
9594,Kunga Pelden,20th Century,77
13561,Lhagyari Namgyel Wangchuk,20th Century,77
13564,Lhagyari Kelzang Nyendrak,20th Century,77
9305,Tsarong Wangchuk Gyalpo,20th Century,77
276,Lhagyari Namgyel Gyatso,20th Century,77
13522,Tobgyal Pangdatsang,20th Century,77
13523,Lobzang Yampel Pangdatsang,20th Century,77
13521,Rapga Pangdatsang,20th Century,77
3955,Khyenrab Norbu,20th Century,77
4820,Druk Khenpo Ngawang Yonten Gyatso,20th Century,77
12741,Nyiga Kunga Nyima,20th Century,77
5044,Tsering Norbu,20th Century,77
5121,Chonam,20th Century,77
8629,Pema Trinle,20th Century,77
8906,Karma Chopel,20th Century,77
2541,Takla Norbu,20th Century,77
7881,Jamyang Tenzin Gyatso,20th Century,77
7929,Tsarong Dasang Damdul,20th Century,77
2784,Lobzang Jamyang Yeshe Tenpai Gyeltsen,20th Century,77
13598,Yangchen Lhamo,20th Century,77
13549,Lo Nyendrak Sadutshang,20th Century,77
9983,Tsongkha Lhamo Tsering,20th Century,77
13519,Nyigyel Pangdatsang,20th Century,77
12553,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,20th Century,77
10083,Sera Khandro Kunzang Dekyong Wangmo,20th Century,77
4282,Lobzang Gyeltsen,20th Century,77
13082,Kyabje Yongdzin Tsultrim Gyeltsen,20th Century,77
13659,Tokden Orgyen Tenzin,20th Century,77
2730,Karma Shedrub Chokyi Sengge,20th Century,77
11385,Rangjung Rigpai Dorje,20th Century,77
13687,Lobzang Mingyur Dorje,20th Century,77
13692,Konchok Peldron,20th Century,77
13653,Jamyang Chokyi Wangpo,20th Century,77
13677,Ngawang Nyima,20th Century,77
13684,Ani Trinle Chodron,20th Century,77
13666,Pawo Wangchuk Tengpa Lobzang Nyima,20th Century,77
13648,Sindrang Yab Gomchen Dorje Lopen Chewang Rinzin Tagchungdarpa,20th Century,77
13655,Pelgon Trinle Rabten,20th Century,77
4000,Pema Vajra Jampel Tenpai Ngodrub,20th Century,77
3485,Do Dasel Wangmo,20th Century,77
13698,Samten Gyatso,20th Century,77
13699,Ngawang Jampel Rinchen,20th Century,77
13700,Dorje Sengge,20th Century,77
11290,Jigme Tsewang Dudul,20th Century,77
13702,Orgyen Kyab,20th Century,77
13703,Jamyang Pelmo,20th Century,77
12096,Sanggye Tendzin,20th Century,77
3152,Shukseb Jetsun Choying Zangmo,20th Century,77
13701,Jago Tobden,20th Century,77
9301,Shatra Peljor Dorje,20th Century,77
8507,Chokyi Wozer,20th Century,77
12500,Dezhung Chopel Jamyang Kunga Namgyel,20th Century,77
13707,Tubten Gyeltsen,20th Century,77
2069,Rinchen Dorje,20th Century,77
12743,Damcho Wozer,20th Century,77
12742,Khyenrab Sengge,20th Century,77
5897,Amdo Geshe Jampel Rolpai Lodro,20th Century,77
11798,Yuthok Dorje Yudon,20th Century,77
12171,Lobzang Dorje,20th Century,77
2418,Ngawang Lobzang,20th Century,77
2423,Surkhang Wangchen Gelek,20th Century,77
2758,Kelzang Tubten Wangchuk,20th Century,77
13720,Khangsar Yangchen Drolma,20th Century,77
13721,Drayab Tubten Zangpo,20th Century,77
13722,Drumpa Namgyel Gyeltsen,20th Century,77
13725,Lhalung Gyeltsen Tarchin,20th Century,77
13625,Tsarong Pema Dolkar,20th Century,77
10093,Botrul Dongak Tenpai Nyima,20th Century,77
9333,Yuthok Tashi Dhondup,20th Century,77
11790,Surkhang Wangchen Tseten,20th Century,77
5894,Tubten Lhundrub,20th Century,77
13611,K. Dhondup,20th Century,77
13689,Chime Rigdzin,20th Century,77
9712,Gendun Tendzin Gyeltsen,20th Century,77
10961,Hortsun Tenzin Lodro Gyatso,20th Century,77
7877,Jamyang Tenpai Gyeltsen,20th Century,77
8128,Jigme Tenpai Wangchuk,20th Century,77
7882,Jigme Tsultrim Namgyel,20th Century,77
2469,Lobzang Chopel Gyatso,20th Century,77
13550,Lobzang Tenzin Trinle Gyatso,20th Century,77
2393,Lobzang Tsultrim Jigme Gyatso,20th Century,77
3786,Lobzang Tubten Mipam Tsultrim Gyeltsen,20th Century,77
3795,Ngawang Trinle Tenzin Khyenrab,20th Century,77
6333,Tsewang Sonam Tobgyel,20th Century,77
10414,Tubten Wosel Tenpai Nyima,20th Century,77
13738,Konchok Stanzin Damchos Gyurmed,20th Century,77
13583,Tsarong Dundul Namgyal,20th Century,77
9343,Dokhar Tsewang Norbu,20th Century,77
8156,Kachen Lobzang Zotpa,20th Century,77
13744,Lama Chimpa Gyatso,20th Century,77
13747,Chime Dorje,20th Century,77
13749,Tersey Tulku,20th Century,77
13679,Ga Lama Gendun Zangpo,20th Century,77
11231,Chogyam Trungpa,20th Century,77
9990,Jamyang Khyentse Chokyi Lodro,20th Century,77
13719,Gyari Chime Drolma,20th Century,77
13750,Tashi Chime,20th Century,77
12100,Tsultrim Wangmo,20th Century,77
13748,Lama Sangngak,20th Century,77
13737,Ngawang Jungne,20th Century,77
13724,Sonam Dekyi,20th Century,77
7297,Damcho Tsomo,20th Century,77
13683,Jampa Gyeltsen Lhalungpa,20th Century,77
3822,Tubten Chokyi Nyima,20th Century,77
13787,Sonam Sengge Wangchuk,20th Century,77
13803,Nun of the Cemeteries,20th Century,77
10355,Kunga Tenpai Nyima,20th Century,77
12745,Ngawang Lodro Nyingpo,20th Century,77
13796,Wara Zhabdrung Jamyang Namkha Gyeltsen,20th Century,77
13152,Jikdrel Tsewang Dorje,20th Century,77
13708,Rigdzin Chodron,20th Century,77
13797,Tartse Zhabdrung Namkha Zangpo,20th Century,77
13795,Wara Zhabdrung Tenpai Nyima,20th Century,77
13246,Jamyang Kunzang Tubten Chokyi Gyeltsen,20th Century,77
13545,Rinchen Sadutshang,20th Century,77
2945,Sungrab Gyatso,20th Century,77
13793,Jampa Ngawang Kunga Chopel,20th Century,77
13647,Jamyang Kunzang Tenpai Gyeltsen,20th Century,77
13798,Nyendrak Tarpa,20th Century,77
12613,Ngawang Lodro Rinchen,20th Century,77
13789,Khyenrab Jigme Gyatso,20th Century,77
4310,Jampa Kunga Tenzin,20th Century,77
13811,Lama Gyurdrak,20th Century,77
13812,Pelling Ani Wangdzin,20th Century,77
12981,Pema Gargyi Wangchuk,20th Century,77
5120,Tenzin Chozang,20th Century,77
13806,Gepel Tulku Jamyang Kunga Chokyi Nyima,20th Century,77
12439,Tashi Yangphel Tashigang,20th Century,77
13693,Lobzang Wanggyel,20th Century,77
13817,Gonpo Wanggyel,20th Century,77
13790,Kelzang Chodron,20th Century,77
13791,Jampel Tenzin Dradul,20th Century,77
13249,Jampa Namkha Kunzang Tenpai Gyeltsen,20th Century,77
9172,Chonyi Wangmo,20th Century,77
13821,Gergan Konchok Sonam,20th Century,77
13823,Khenpo Lobzang Puntsok,20th Century,77
13824,Konchok Tokdrol,20th Century,77
13825,Ngawang Tashi Dechen Dorje,20th Century,77
2424,Horkhang Sonam Pelbar,20th Century,77
13810,Lama Dribdel,20th Century,77
13686,Samten Gyatso,20th Century,77
8612,Zong Lobzang Tsondru Tubten Gyeltsen,20th Century,77
13842,Drubgyud Tulku,20th Century,77
9895,Khenpo Ngawang Pelzang,20th Century,77
10457,Khenpo Jigme Puntsok,20th Century,77
11437,Jampel Namdrol Chokyi Gyeltsen,20th Century,77
13694,Tenzin Chodrak,20th Century,77
13628,Lobsang Phuntsok Lhalungpa,20th Century,77
12839,Tulku Urgyen,20th Century,77
13816,Pema Tseden,20th Century,77
7007,Thupten Lungtok Namgyal Trinley,20th Century,77
13596,Lungtok Tenpai Nyima,20th Century,77
4309,Lobzang Yeshe Tenzin Gyatso,20th Century,77
8177,Nyoshul Khenpo Jamyang Dorje,20th Century,77
8825,Dilgo Khyentse Tashi Peljor,20th Century,77
3307,Tubten Gyatso,20th Century,77
11158,Jampa Rinchen Khyentse Wangpo,20th Century,77
8972,Lekshe Chokyi Drayang,20th Century,77
11428,Yilhung Sonam Namgyel,20th Century,77
5099,Pema Tsewang Gyatso,20th Century,77
8861,Gendun Tenzin Norbu,20th Century,77
7876,Kelzang Khyenrab Gyatso,20th Century,77
12479,Tubten Lekshe Gyatso,20th Century,77
10203,Ngawang Khyenrab Jampel Nyingpo,20th Century,77
11258,Jampel Dorje,20th Century,77
8567,Drodul Tobden Lingpa,20th Century,77
13157,Gyakob Tulku Kunzang,20th Century,77
5115,Wozer Taye,20th Century,77
10676,Tubten Lodro Chokyi Gyeltsen,20th Century,77
13794,Sonam Drolma,20th Century,77
13704,Jago Tsewang Drolma,20th Century,77
13858,Sanggye Gyatso,20th Century,77
13859,Ngawang Tenpai Gyeltsen,20th Century,77
13860,Karma Zopa Zangpo,20th Century,77
13862,Lhatse Tulku,20th Century,77
13861,Karma Ngawang Drakpa Chokdrub,20th Century,77
7254,Gyurme Tenpa Namgyel,20th Century,77
13864,Akyong Wangpo,20th Century,77
13865,Aten,20th Century,77
13866,Kunzang Dorje,20th Century,77
13867,Ma Tenzin,20th Century,77
13868,Tenzin Gyatso,20th Century,77
13652,Ngawang Lobzang Thubstan Choknor,20th Century,77
