person_id,name_variant_text,language_encoding_tag_id,language_encoding_tag_id
10355,sde gzhung kun dga' bstan pa'i nyi ma,bo-x-ewts,1
10355,Jampel Dawai Gocha Yangchen Gyewai Shenyen,en,2
10355,jam dpal zla ba'i go cha dbyangs can dgyes pa'i bshes gnyen,bo-x-ewts,1
10355,Jampa Kunga Tenpai Nyima,en,2
10355,byams pa kun dga' bstan pa'i nyi ma,bo-x-ewts,1
10355,Jampa Kunga Tensel,en,2
10355,byams pa kun dga' bstan gsal,bo-x-ewts,1
10355,Ngawang Zangpo,en,2
10355,ngag dbang bzang po,bo-x-ewts,1
10355,Konchok Lhundrub,en,2
10355,dkon mchog lhun grub,bo-x-ewts,1
10372,smon lam rab bzang,bo-x-ewts,1
10372,Monlam Rabzang,en,2
10372,mi pham shes bya rdo rje,bo-x-ewts,1
10372,Mipam Sheja Dorje,en,2
10373,mkha' 'gro ye shes mtsho rgyal,bo-x-ewts,1
10373,Khandro Yeshe Tsogyel,en,2
10373,mkhar chen bza' mtsho rgyal,bo-x-ewts,1
10373,mkhar chen mtsho rgyal,bo-x-ewts,1
10373,jo mo mkhar chen mtsho rgyal,bo-x-ewts,1
10373,jo mo ye shes mtsho rgyal,bo-x-ewts,1
10373,Jomo Kharchen Tsogyel,en,2
10373,Jomo Yeshe Tsogyel,en,2
10373,Kharchen Tsogyel,en,2
10373,Kharchen Za Tsogyel,en,2
10373,Yeshe Tsogyal,en,2
10394,kun bde gling 11 ngag dbang thub bstan skal bzang bstan pa'i sgron me,bo-x-ewts,1
10412,nyi grags 03 mi 'gyur phan bde rgya mtsho,bo-x-ewts,1
10412,Nyitrul 03 Mingyur Pende Gyatso,en,2
10412,jigs med bstan pa'i sde,bo-x-ewts,1
10412,Jigme Tenpai De,en,2
10412,Nyidrak 03 Mingyur Pende Gyatso,en,2
10412,nyi sprul 03 mi 'gyur phan bde rgya mtsho,bo-x-ewts,1
10413,chags ri nyi grags 04 'jigs med chos dbyings rdo rje,bo-x-ewts,1
10413,nyi grags 04 'jigs med chos dbyings rdo rje,bo-x-ewts,1
10413,"Fourth Nyitrul, Jigme Choying Dorje ",en,2
10413,"Fourth Nyidrak, Jigme Choying Dorje",en,2
10413,Chakri Nyidrak 04 Jigme Choying Dorje,en,2
10414,chags ri nyi grags 06 thub bstan 'od gsal nyi ma,bo-x-ewts,1
10414,nyi grags 06 thub bstan 'od gsal bstan pa'i nyi ma,bo-x-ewts,1
10415,chags ri nyi grags 05 bstan 'dzin 'phrin las dbang phyug,bo-x-ewts,1
10415,nyi grags 05 bstan 'dzin 'phrin las dbang phyug,bo-x-ewts,1
10415,rig 'dzin 'jig med bstan pa'i nyi ma grags pa kun khyab dpal bzang po,bo-x-ewts,1
10415,Rigdzin Jigme Tenpai Nyima Drakpa Kunkhyab Pelzangpo,en,2
10415,Fifth Nyidrak Tendzin Trinle Wangchuk,en,2
10422,gter ston khyung brag rdo rje,bo-x-ewts,1
10422,Terton Khyungdrak Dorje,en,2
10422,Terton Khyungdrak Dorje Orgyen Puntsok,en,2
10422,gter ston khyung brag rdo rje o rgyan phun tshogs,bo-x-ewts,1
10442,rgya nang pa drung rgyal mchog pa,bo-x-ewts,1
10442,rgyal mchog pa,bo-x-ewts,1
10442,Gyanangpa Drung Gyelchokpa,bo-x-ewts,1
10442,Gyalchogpa,en,2
10442,pha drung drung,bo-x-ewts,1
10442,Pa Dung Dung ,en,2
10442,Dung Dung Gyelchok,en,2
10442,drung drung rgyal mchog,bo-x-ewts,1
10442,Humrel Lama ,en,2
10442,hum ral bla ma,bo-x-ewts,1
10452,nam mkha' dpal bzang,bo-x-ewts,1
10452,chos skyong dpal 'byor,bo-x-ewts,1
10452,ngor mkhan chen 13 nam mkha' dpal bzang,bo-x-ewts,1
10452,thar rtse nam mkha' dpal bzang,bo-x-ewts,1
10452,Namkha Pelzang,en,2
10452,Chokyong Peljor,en,2
10452,Tartse Namkha Pelzang,en,2
10457,jigs med phun tshogs 'byung gnas,bo-x-ewts,1
10457,mkhan po 'jigs phun,bo-x-ewts,1
10457,ngag dbang blo gros mtshungs med,bo-x-ewts,1
10457,thub bstan legs bshad bzang po,bo-x-ewts,1
10457,Khenpo Jikpun,en,2
10457,Ngawang Lodro Tsungne,en,2
10457,Jigme Puntsok Jungne,en,2
10457,Tubten Lekshe Zangpo,en,2
10462,Sharchen Jampa Kunga Tashi,en,2
10462,ngor mkhan chen 14 byams pa kun dga' bkra shis,bo-x-ewts,1
10462,shar chen byams pa kun dga' bkra shis,bo-x-ewts,1
10462,shar chen kun dga' bkra shis,bo-x-ewts,1
10462,Kunga Peljor,en,2
10462,kun dga' dpal 'byor,bo-x-ewts,1
10462,Jampa Kunga Tashi Drakpa Gyeltsen,en,2
10462,byams pa kun dga' bkra shis grags pa rgyal mtshan,bo-x-ewts,1
10470,sgrub khang pa dpal ldan don grub,bo-x-ewts,1
10470,Samdrub Darpo,en,2
10470,bsam 'drub dar po,bo-x-ewts,1
10470,Drubkhangpa Pelden Dondrub,en,2
10480,grags bzang pa,bo-x-ewts,1
10480,grags pa bzang po,bo-x-ewts,1
10480,Drakzangpa,en,2
10480,Drakpa Zangpo,en,2
10482,pad+ma la,bo-x-ewts,1
10482,pemala,en,2
10482,slob dpon pad+ma la,bo-x-ewts,1
10482,Lobpon Pemala,en,2
10497,bsod nams lhun grub,bo-x-ewts,1
10497,Lekpai Jungne,en,2
10497,legs pa'i 'byung gnas,bo-x-ewts,1
10497,rgyal mtshan dpal bzang po,bo-x-ewts,1
10497,Sonam Lhundrub,en,2
10497,Gyeltsen Pelzangpo,en,2
10507,Jamyang Konchok Lhundrub,en,2
10507,ngor mkhan chen 10 dkon mchog lhun grub,bo-x-ewts,1
10507,jam dbyangs dkon mchog lhun grub,bo-x-ewts,1
10507,ngor chen dkon mchog lhun grub,bo-x-ewts,1
10507,lha rgod dar,bo-x-ewts,1
10507,Lhago Dar,en,2
10507,Ngorchen Konchok Lhundrub,en,2
10507,Ngorchen 10 Konchok Lhundrub,en,2
10528,Jamgon Konchok Pelden,en,2
10528,jam mgon dkon mchog dpal ldan,bo-x-ewts,1
10528,ngor mkhan chen 12 dkon mchog dpal ldan,bo-x-ewts,1
10528,Ngor Khenchen 12 Konchok Pelden,en,2
10528,tshe brtan don grub,bo-x-ewts,1
10528,Tseten Dondrub,en,2
10531,Drukgom Zhigpo,en,2
10531,brug sgom zhig po,bo-x-ewts,1
10536,ngag dbang rgya mtsho,bo-x-ewts,1
10536,Ngawang Gyatso,en,2
10536,Tsewang Lhundrub,en,2
10536,tshe dbang lhun grub,bo-x-ewts,1
10536,Sharchen Repa,en,2
10536,shar chen ras pa,bo-x-ewts,1
10536,Shamonata,en,2
10536,sha mo nA tha,bo-x-ewts,1
10536,Orgyenpa Ngawang Gyatso,en,2
10536,o rgyan pa ngag dbang rgya mtsho,bo-x-ewts,1
10546,prajnagupta,en,2
10546,sriprajnagupta,en,2
10546,Prajñāśrīgupta,sa-x-iast,3
10546,Sanggye Sangwa,en,2
10546,Buddhaguhya,bo-x-ewts,1
10546,Buddhagupta,en,2
10548,sa skya yongs 'dzin ngag dbang chos grags,bo-x-ewts,1
10548,ngag dbang chos kyi grags pa,bo-x-ewts,1
10548,Sakya Gongdzin Ngawang Chodrak,en,2
10561,Tarde Tokden,en,2
10561,Drubwang Yungdrung Puntsok ,en,2
10561,grub dbang g.yung drung phun tshogs,bo-x-ewts,1
10561,thar bde rtogs ldan,bo-x-ewts,1
10571,Katokpa Jangchub Sengge ,en,2
10571,bu 'bor ba byang chub seng+ge,bo-x-ewts,1
10571,kaH thog pa byang chub seng+ge,bo-x-ewts,1
10571,Bubor Jangchub Sengge ,en,2
10572,kaH thog pa blo gros seng+ge,bo-x-ewts,1
10572,Katokpa Lodro Sengge ,en,2
10573,rdo rje rgyal mtshan,bo-x-ewts,1
10573,kaH thog bla rabs 02 rdo rje rgyal mtshan,bo-x-ewts,1
10573,gtsang ston rin chen,bo-x-ewts,1
10573,Dorje Gyeltsen ,en,2
10573,Tsangton Rinchen ,en,2
10573,Katok Larab 02 Dorje Gyeltsen ,en,2
10579,shes rab rin chen,bo-x-ewts,1
10579,sgra pa shes rab rin chen,bo-x-ewts,1
10579,Taklo Mawai Nyima,en,2
10579,Konchok Kyab,en,2
10579,Sherab Rinchen Gyeltsab Pelzangpo,en,2
10579,Tsang Taktsang Lotsāwa Drapa Sherab Rinchen,en,2
10580,mthu stobs dbang phyug,bo-x-ewts,1
10580,mthu stobs dbang phyug grags pa rgyal mtshan,bo-x-ewts,1
10591,ngag dbang kun dga' bsod nams,bo-x-ewts,1
10591,Dakchen Kunga Sonam,en,2
10591,sa skya khri chen 28 ngag dbang kun dga' bsod nams,bo-x-ewts,1
10591,Ngawang Kunga Sonam,en,2
10591,bdag chen kun dga' bsod nams,bo-x-ewts,1
10591,Sakya Trichen 28 Ngawang Kunga Sonam,en,2
10613,Ngawang Kunga Wanggyel Tashi Drakpa Gyeltsen Pelzangpo,en,2
10613,ngag dbang kun dga' dbang rgyal bkra shis grags pa rgyal mtshan dpal bzang po,bo-x-ewts,1
10617,bde chen rig pa'i ral gri,bo-x-ewts,1
10617,rgyal sras rig pa'i ral gri,bo-x-ewts,1
10617,rgyal sras bde chen rig pa'i ral gri,bo-x-ewts,1
10617,Dechen Rigpai Reltri,en,2
10617,Gyelse Dechen Rigpai Reltri,en,2
10617,Gyelse Rigpai Reltri,en,2
10623,khang gsar mkhan chen bsod nams rgya mtsho,bo-x-ewts,1
10623,Khangsar Khenchen Sonam Gyatso,en,2
10633,Jampeyang Ngawang Sonam Wangchuk,en,2
10633,jam dpal dbyangs ngag dbang bsod nams dbang phyug,bo-x-ewts,1
10644,jam dbyangs sangs rgyas phun tshogs,bo-x-ewts,1
10644,bdag med,bo-x-ewts,1
10644,mnga' ris pa sangs rgyas phun tshogs,bo-x-ewts,1
10644,Dakme,en,2
10644,Jamyang Sanggye Puntsok,en,2
10644,Ngaripa Sanggye Puntsok,en,2
10649,kun dga' 'bum pa,bo-x-ewts,1
10649,grub thob kun dga' 'bum pa,bo-x-ewts,1
10649,kaH thog kun dga' 'bum pa,bo-x-ewts,1
10649,grub thob phyag yu ba,bo-x-ewts,1
10649,phyag yu ba,bo-x-ewts,1
10649,Drubtob Kunga Bum,en,2
10649,Drubtob Chakyuwa ,en,2
10649,Katokpa Kunga Bumpa ,en,2
10649,Chakyuwa ,en,2
10649,Kunga Bumpa ,en,2
10654,kaH thog grub dbang byang chub 'bum pa,bo-x-ewts,1
10654,byang chub dpal ba,bo-x-ewts,1
10654,Jangchub Pelwa,en,2
10654,Katok Drubwang Jangchub Bumpa,en,2
10654,grub dbang byang chub 'bum pa,bo-x-ewts,1
10654,Drubwang Jangchub Bumpa ,en,2
10656,Drubchok Sonam Zangpo ,en,2
10656,grub mchog bsod nams bzang po,bo-x-ewts,1
10656,kaH thog bsod nams bzang po,bo-x-ewts,1
10656,Katok Sonam Zangpo ,en,2
10658,blo gros 'bum pa,bo-x-ewts,1
10658,kaH thog blo gros 'bum pa,bo-x-ewts,1
10658,Lodro Bumpa,en,2
10658,Katok Lodro Bumpa,en,2
10659,Drung Kuk ,en,2
10659,kaH thog dbang phyug dpal,bo-x-ewts,1
10659,drung lkugs,bo-x-ewts,1
10659,Katok Wangchuk Pel,en,2
10673,Chaktsa 02 Kunzang Tenpai Nyinje ,en,2
10673,phyag tsha 02 kun bzang bstan pa'i nyin byed,bo-x-ewts,1
10676,Tubten Tsultrim Lodro Chokyi Gyeltsen ,en,2
10676,phyag tsha 05 thub bstan blo gros chos kyi rgyal mtshan,bo-x-ewts,1
10676,thub bstan tshul khrims blo gros chos kyi rgyal mtshan,bo-x-ewts,1
10676,Chaktsa 05 Tubten Lodro Chokyi Gyeltsen ,en,2
10678,Chaktsa 03 Kunzang Jampa Sengge,bo-x-ewts,1
10678,phyag tsha 03 kun bzang chos kyi seng+ge,bo-x-ewts,1
10683,sangs rgyas dpal,bo-x-ewts,1
10683,Mipam Chokyi Lama,en,2
10683,mi pham g.yag sangs rgyas dpal,bo-x-ewts,1
10683,g.yag mi pham sangs rgyas dpal,bo-x-ewts,1
10683,g.yag phrug pa sangs rgyas dpal ba,bo-x-ewts,1
10683,mi pham chos kyi bla ma,bo-x-ewts,1
10683,Yak Mipam Sanggye Pel,en,2
10683,Yakdrukpa Sanggye Pelwa,en,2
10683,Mipam Yak Sanggye Pel,en,2
10683,Sanggye Pel,en,2
10687,dge 'dun grub,bo-x-ewts,1
10687,snar thang pa dge 'dun grub pa,bo-x-ewts,1
10687,pad+ma rdo rje,bo-x-ewts,1
10687,Nartangpa Gendun Drubpa,en,2
10687,Pema Dorje,en,2
10687,Gendun Drubpa,en,2
10699,tshul khrims rin chen,bo-x-ewts,1
10699,ngag gi dbang po 'jigs bral phyogs las rnam rgyal,bo-x-ewts,1
10699,zhu chen kun dga' bsod nams,bo-x-ewts,1
10699,zhu chen lo tsA ba tshul khrims rin chen,bo-x-ewts,1
10699,Ngagi Wangpo Jikdrel Chokle Namgyel,en,2
10699,Tsultrim Rinchen,en,2
10699,Zhuchen Lotsāwa Tsultrim Rinchen,en,2
10699,Zhuchen Kunga Sonam,en,2
10742,kun dga' blo gros,bo-x-ewts,1
10742,sa skya gong ma kun dga' blo gros,bo-x-ewts,1
10742,sa chen kun dga' blo gros,bo-x-ewts,1
10742,Sachen Kunga Lodro,en,2
10742,Kunga Lodro,en,2
10742,Sakya Gongma Kunga Lodro,en,2
10753,Ngawang Sonam Rinchen,en,2
10753,jam mgon bsod nams rin chen,bo-x-ewts,1
10753,ngag dbang bsod nams rin chen,bo-x-ewts,1
10753,ngag dbang kun dga' bsod nams rin chen,bo-x-ewts,1
10753,jam dbyangs bsod nams rin chen,bo-x-ewts,1
10753,Jamyang Sonam Rinchen,en,2
10753,Jamgon Sonam Rinchen,en,2
10753,Ngawang Kunga Sonam Rinchen,en,2
10794,Yade Lodro Chokyong,en,2
10794,khri 05 blo gros chos skyong,bo-x-ewts,1
10794,brong rtse blo gros chos skyong,bo-x-ewts,1
10794,g.yag sde blo gros chos skyong,bo-x-ewts,1
10794,mu li skyabs mgon 01 blo gros chos skyong,bo-x-ewts,1
10794,Drongtse Lodro Chokyong,en,2
10794,Tripa 05 Lodro Chokyong,en,2
10794,Muli Khyabgon 01 Lodro Chokyong,en,2
10794,Ganden Tripa 05 Lodro Chokyong,en,2
10794,Ganden Trichen 05 Lodro Chokyong,en,2
10794,dga' ldan khri chen 05 blo gros chos skyong,bo-x-ewts,1
10794,dga' ldan khri pa 05 blo gros chos skyong,bo-x-ewts,1
10811,kong jo,bo-x-ewts,1
10811,gyim shing kong jo,bo-x-ewts,1
10811,Gyimshing Kongjo,en,2
10811,Gyaza Kongjo,en,2
10811,Wen chen gong zhu,en,2
10811,文成公主,zh-Hani,9
10811,mun sheng kong co,bo-x-ewts,1
10811,Munsheng Kongcho,en,2
10811,mun sheng kong jo,bo-x-ewts,1
10811,Munsheng Kongjo,en,2
10815,ngag dbang legs pa,bo-x-ewts,1
10815,Ngawang Lekpa,en,2
10824,shAkya dpal,bo-x-ewts,1
10824,gar dam pa shAkya dpal,bo-x-ewts,1
10824,chos sdings pa shAkya dpal,bo-x-ewts,1
10824,Gar Dampa Shakya Pel,en,2
10824,Chodingpa Shakya Pel,en,2
10824,Shākya Pel,en,2
10824,Chennga Gar Zhonnu Dorje,en,2
10824,spyan sgna mgar gzhon nu rdo rje,bo-x-ewts,1
10824,Zhonnu Dorje,en,2
10824,gzhon nu rdo rje,bo-x-ewts,1
10827,Dzogchen Ponlob 02 Pema Sangngak Tendzin,en,2
10827,rdzogs chen dpon slob 02 pad+ma gsang sngags bstan 'dzin,bo-x-ewts,1
10828,Gonpo Dondrub ,en,2
10828,mgon po don grub,bo-x-ewts,1
10828,Khetsun Namkha Tsewang Chokdrub ,en,2
10828,mkhas btsun nam mkha' tshe dbang mchog grub,bo-x-ewts,1
10828,Dzogchenpa Namkha Tsewang Chokdrub ,en,2
10828,rdzogs chen pa nam mkha' tshe dbang mchog grub,bo-x-ewts,1
10828,nam mkha' mchog grub,bo-x-ewts,1
10828,Namkha Chokdrub ,en,2
10832,rdzogs chen dpon slob nam mkha' 'od gsal,bo-x-ewts,1
10832,Ponlob Namkha Wosel ,en,2
10832,dpon slob nam mkha' 'od gsal,bo-x-ewts,1
10832,rdzogs chen nam mkha' 'od gsal,bo-x-ewts,1
10832,Dzogchen Namkha Wosel ,en,2
10832,thugs sras thu bo dpon slob nam mkha' 'od gsal,bo-x-ewts,1
10832,Tukse Tuwo Ponlob Namkha Wosel ,en,2
10832,Dzogchen Ponlob Namkha Wosel ,en,2
10835,kun dga' bzang po,bo-x-ewts,1
10857,kun dga' legs pa,bo-x-ewts,1
10857,brug smyon pa kun dga' legs pa,bo-x-ewts,1
10857,Drukpa Kunga Lekpa,en,2
10857,brug pa kun dga' legs pa,bo-x-ewts,1
10857,Kunga Lekpa Peljor Zangpo ,en,2
10857,kun dga' legs pa dpal 'byor bzang po,bo-x-ewts,1
10857,Tsewang Gyelpo,en,2
10857,tshe dbang rgyal po,bo-x-ewts,1
10857,Druk Nyonpa Kunga Lekpa,en,2
10857,Kunga Lekpa,en,2
10857,brug pa nang so,bo-x-ewts,1
10857,Drukpa Nangso,en,2
10857,Drukpa Kunley,en,2
10878,dpa' bo 01 chos dbang lhun grub,bo-x-ewts,1
10881,dpal brtsegs,bo-x-ewts,1
10881,Peltsek,en,2
10881,zhu chen gyi lo tsA ban+de dpal brtsegs rak+Shi ta,bo-x-ewts,1
10881,Zhuchen Lotsāwa Bande Peltsek Rakṣita,en,2
10881,dpal brtsegs rak+Shi ta,bo-x-ewts,1
10881,Peltsek Rakṣita,en,2
10881,Bande Peltsek,en,2
10881,ban+de dpal brtsegs,bo-x-ewts,1
10892,padmakaravarma,en,2
10898,si tu 02 bkra shis rnam rgyal,bo-x-ewts,1
10900,silendrabodhi,en,2
10900,tshul khrims dbang po byang chub,bo-x-ewts,1
10900,Tsultrim Wangpo Jangchub,en,2
10904,ye shes sde,bo-x-ewts,1
10904,sna nam btsun pa ye shes sde,bo-x-ewts,1
10904,sna nam zhang,bo-x-ewts,1
10904,Nanam Zhang,en,2
10904,Yeshe De,en,2
10904,zhu chen lo ts&#257; ba,bo-x-ewts,1
10904,Zhuchen Lotsāwa,en,2
10904,sna nam zhang ye shes sde,bo-x-ewts,1
10904,Nanam Zhang Yeshe De,en,2
10904,zhang bande ye shes sde,bo-x-ewts,1
10904,Zhang Bande Yeshe De,en,2
10957,Loncho Lobzang Chodrak,en,2
10957,rgyal tshab blo bzang chos grags,bo-x-ewts,1
10957,rong po mkhan rabs 02 blo bzang chos   grags,bo-x-ewts,1
10957,blon chos blo bzang chos grags,bo-x-ewts,1
10957,Gyeltsab Lobzang Chodrak,en,2
10961,bstan 'dzin blo gros rgya mtsho,bo-x-ewts,1
10961,skal bzang yags,bo-x-ewts,1
10961,smra dbang kun dga' rang grol,bo-x-ewts,1
10961,Kelzang Yak,en,2
10961,Tenzin Lodro Gyatso,en,2
10961,Mawang Kunga Rangdrol,en,2
10961,Horwa Drungrampa,en,2
10961,hor ba drung rams pa,bo-x-ewts,1
10970,dharmatasila,en,2
10970,d+harma tA shI la,bo-x-ewts,1
10970,chos nyid tshul khrims,bo-x-ewts,1
10970,Chonyi Tsultrim,en,2
11003,Choktrul Jampel Gyepai Dorje,en,2
11003,mchog sprul 'jam dpal dgyes pa'i rdo rje,bo-x-ewts,1
11003,dzi 'gag mchog sprul,bo-x-ewts,1
11003,Dzigak Choktrul,en,2
11003,gzi 'gag mchog sprul,bo-x-ewts,1
11003,rdzi 'gag mchog sprul,bo-x-ewts,1
11003,dar thang mchog sprul 02,bo-x-ewts,1
11003,Second Darang Choktrul,en,2
11003,Tubten Jigme Chokyi Dawa Shedrub Rabten Pelzangpo ,en,2
11003,thub bstan 'jigs med chos kyi zla ba bshad sgrub rab brtan dpal bzang po,bo-x-ewts,1
11056,ye shes 'od,bo-x-ewts,1
11056,khri lde srong gtsug btsan,bo-x-ewts,1
11056,Tri Desong Tsuktsen,en,2
11056,Song Nge,en,2
11056,srong nge,bo-x-ewts,1
11056,Yeshe Wo,en,2
11114,Dalai Lama 02 Gendun Gyatso,en,2
11117,Pelgyi Yeshe,en,2
11117,dpal gyi ye shes,bo-x-ewts,1
11131,dga' ldan khri pa 75 ngag dbang lung rtogs yon tan rgya mtsho,bo-x-ewts,1
11131,gling pa ngag dbang lung rtogs yon tan rgya mtsho,bo-x-ewts,1
11131,Lingpa Ngawang Lungtok Yonten Gyatso ,en,2
11131,Ngawang Lungtok Yonten Gyatso ,en,2
11131,dga' ldan khri chen 75 ngag dbang lung rtogs yon tan rgya mtsho,bo-x-ewts,1
11131,Ganden Trichen 75 Ngawang Lungtok Yonten Gyatso,en,2
11131,Ganden Tripa 75 Ngawang Lungtok Yonten Gyatso,en,2
11131,Ling Rinpoche 04 Ngawang Lungtok Yonten Gyatso,en,2
11131,gling rin po che 04 ngag dbang lung rtogs yon tan rgya mtsho,bo-x-ewts,1
11141,Tashi Peltseg,en,2
11141,bkra shis dpal brtsegs nyi ma'i dbang po bsrung ba'i go cha,bo-x-ewts,1
11141,Tashi Peltseg Nyima Wangpo Sungwai Gocha,en,2
11158,byams pa rin chen mkhyen brtse   dbang po,bo-x-ewts,1
11158,bco brgyad khri chen 17 byams   pa rin chen mkhyen brtse dbang po,bo-x-ewts,1
11183,kun dga' phrin las dbang mo,bo-x-ewts,1
11183,rin chen rdo rje ma,bo-x-ewts,1
11183,Trinle Wangmo,en,2
11183,Rinchen Dorjema,en,2
11183,Kunga Trinle Wangmo,en,2
11183,phrin las dbang mo,bo-x-ewts,1
11231,chos kyi rgya mtsho,bo-x-ewts,1
11231,zur mang drung pa 11 chos kyi rgya mtsho,bo-x-ewts,1
11231,bstan 'dzin phrin las dpal ldan bzang po,bo-x-ewts,1
11231,Tenzin Trinle Pelden Zangpo,en,2
11231,Chokyi Gyatso,en,2
11231,Karma Tenzin Trinle Kunkhyab Pel Zangpo,en,2
11231,karma bstan 'dzin 'phrin las kun khyab dpal bzang po,bo-x-ewts,1
11245,dpal yul gdan rabs 05 karma lha dbang,bo-x-ewts,1
11245,Pelyul Denrab 05 Karma Lhawang,en,2
11246,Karma Chopel Zangpo,en,2
11246,dpal yul gdan rabs 04 karma bkra shis,bo-x-ewts,1
11246,karma chos dpal bzang po,bo-x-ewts,1
11258,Pelyul Kenrab 05 Jampel Dorje,en,2
11258,dpal yul mkhan rabs 05 'jam dpal rdo rje,bo-x-ewts,1
11258,dpal yul mkhan rgan rdo rje 'chang 'jam dpal rdo rje,bo-x-ewts,1
11258,Pelyul Khengen Dorje Chang Jampel Dorje,en,2
11277,grub dbang bkra shis phun tshogs,bo-x-ewts,1
11277,khang nang 01 bkra shis phun tshogs,bo-x-ewts,1
11277,sga rje khang nang 01 bkra shis phun tshogs,bo-x-ewts,1
11278,khang nang 02 bshad sgrub rgya mtsho,bo-x-ewts,1
11278,sga rje khang nang 02 bshad sgrub rgya mtsho,bo-x-ewts,1
11279,rdzong nang 01 kun bzang 'gyur med,bo-x-ewts,1
11285,zhwa lu lo tsA ba chos skyong bzang po,bo-x-ewts,1
11285,zhwa lu lo tsA ba d+harma b+ha dra,bo-x-ewts,1
11285,rin chen chos skyong bzang po,bo-x-ewts,1
11285,Rinchen Chokying Zangpo,en,2
11285,zhwa lu mkhan chen 9 chos skyong bzang po,bo-x-ewts,1
11285,Zhalu Lotsāwa Chokyong Zangpo,en,2
11285,Zhalu Lotsāwa Dharmabhadra,en,2
11285,Dharmapālabhadra,sa-x-iast,3
11290,tshe dbang bdud 'dul,bo-x-ewts,1
11290,sde dge lha sras tshe dbang bdud 'dul,bo-x-ewts,1
11290,Derge Lhase Tsewang Dudul,en,2
11290,Tsewang Dudul,en,2
11299,ye shes rdo rje,bo-x-ewts,1
11299,gnubs rdo rje ye shes,bo-x-ewts,1
11299,snubs chos sgo rdo rje ye shes,bo-x-ewts,1
11299,Yeshe Dorje,en,2
11299,Nub Chogo Dorje Yeshe,en,2
11299,Nub Dorje Yeshe,en,2
11299,chos sgo ba rdo rje ye shes,bo-x-ewts,1
11299,Chogowa Dorje Yeshe,en,2
11299,Dorje Yeshe,en,2
11299,rdo rje ye shes,bo-x-ewts,1
11307,Kunpang Tukje Tsondru,en,2
11307,kun spangs thugs rje brtson 'grus,bo-x-ewts,1
11307,mi bskod rdo rje,bo-x-ewts,1
11307,zhang kun spangs,bo-x-ewts,1
11307,Mikyo Dorje,en,2
11307,Shang Kunpang,en,2
11352,Drukpa Jangchub Tsondru,en,2
11352,brug pa byang chub brtson 'grus,bo-x-ewts,1
11385,kar+ma pa 16 rang byung rig pa'i rdo rje,bo-x-ewts,1
11417,bya bral sangs rgyas tshe   'phel,bo-x-ewts,1
11426,gling sprul thub bstan nyin byed rgyal mtshan,bo-x-ewts,1
11426,rdzogs chen mkhan rabs 07 thub bstan nyin byed rgyal mtshan,bo-x-ewts,1
11426,Lingtrul Tubten Nyinje Gyeltsen,en,2
11427,mkhan chen bsod nams chos 'phel,bo-x-ewts,1
11427,a gro'i mkhen chen bsod nams chos 'phel,bo-x-ewts,1
11427,rdzogs chen mkhan rabs 16,bo-x-ewts,1
11427,Adro'i Khenchen Sonam Chopel,en,2
11427,Shedrub Chokyi Nangwa,en,2
11427,bshad sgrub chos kyi snang ba,bo-x-ewts,1
11427,Khenchen Sonam Chopel,en,2
11428,bsod nams rnam rgyal,bo-x-ewts,1
11428,yid lhung 'ja' lus pa bsod   nams rnam rgyal,bo-x-ewts,1
11428,Yilhung Jalupa Sonam Namgyel,en,2
11428,Sonam Namgyel,en,2
11432,Dzogchen Khyentse 01 Guru Tsewang ,en,2
11432,rdzogs chen mkhyen brtse 01 gu ru tshe dbang,bo-x-ewts,1
11435,jigs blo,bo-x-ewts,1
11435,mkhan po 'jigs blo,bo-x-ewts,1
11435,Jiklo,en,2
11435,Khenpo Jiklo,en,2
11435,Awoi Khenchen Jigme Lodro,en,2
11435,a bo'i mkhan chen 'jigs med blo gros,bo-x-ewts,1
11437,jam dpal rnam grol chos kyi   rgyal mtshan,bo-x-ewts,1
11437,rje btsun dam pa 09 'jam dpal   rnam grol chos kyi rgyal mtshan,bo-x-ewts,1
11437,Bog to rje btsun dam pa hu thug tu 09 'jam dpal rnam grol chos kyi rgyal mtshan ,bo-x-ewts,1
11437,khal kha rje btsun dam pa 09 'jam dpal rnam grol chos kyi rgyal mtshan,bo-x-ewts,1
11437,Ninth Khalkha Jebtsundampa Jampel Namdrol Chokyi Gyeltsen,en,2
11437,Khalkha Jebtsundampa Khutugtu,en,2
11437,Khalkha Rinpoche,en,2
11437,Khalkha Jetsun Dampa Rinpoche,en,2
11437,IX Богд Жэвзундамба хутагт,mn-Cyrl,7
11437,IX Богд Жавзандамба хутагт,ru-Cyrl,6
11437,Богд Жэвзундамба гэгээн ,mn-Cyrl,7
11437,Богдо Гэгээн,mn-Cyrl,7
11437,哲布尊丹巴·蒋巴南卓,zh-Hans,10
11437,第九世哲布尊丹巴呼图克图,zh-Hans,10
11437,第九世哲布尊丹巴呼圖克圖,zh-Hani,9
11441,jam dbyangs chos kyi grags pa,bo-x-ewts,1
11441,brug chen 03 'jam dbyangs chos kyi grags pa,bo-x-ewts,1
11441,Jamyang Chokyi Drakpa,en,2
11441,Drukchen 03 Jamyang Chokyi Drakpa,en,2
11443,gling grub thob bsod nams sbyin pa,bo-x-ewts,1
11443,Ling Drubtob Sonam Jinpa,en,2
11444,a dkon,bo-x-ewts,1
11444,dkon mchog 'od zer,bo-x-ewts,1
11444,Akon,en,2
