"TOL ID","TBRC RID","Primary title","Primary name","Wylie title","Wylie name","Birth year","Birth year approximate","Birth year alternate","Death year","Death year approximate","Death year alternate",Gender,"HAR URL","Death century","Historical period","Name displayed as","Name Variants","Birth century",Ordinal,"Wikidata ID"
2327,P1078,"Ganden Tripa","Lobzang Donyo","dga' ldan khri pa","blo bzang don yod",1602,0,,1678,0,,M,,,,"Phonetic: The Forty-Second Ganden Tripa, Lobzang Donyo Wylie: dga' ldan khri pa 42 blo bzang don yod","'phen po blo bzang don yod,bo-x-ewts;blo bzang dar,bo-x-ewts;dga' ldan khri chen 42 blo bzang don yod,bo-x-ewts;dga' ldan khri pa 42 blo bzang don yod,bo-x-ewts;Ganden Trichen 42 Lobzang Donyo,en;Ganden Tripa 42 Lobzang Donyo,en;khri 42 rnam dag rdo rje,bo-x-ewts;Lobzang Dar,en;Namdak Dorje,en;Penpo Lobzang Donyo ,en;rnam dag rdo rje,bo-x-ewts;Tri 42 Namdak Dorje,en",,42,
2328,P1079,"Pakpa Lha","Chokyi Gyelpo","'phags pa lha","chos kyi rgyal po",1605,0,,1643,0,,M,,,,"Phonetic: The Fourth Pakpa Lha, Chokyi Gyelpo Wylie: 'phags pa lha 04 chos kyi rgyal po","'phags pa chos rgyal,bo-x-ewts;'phags pa lha rnam par rgyal ba rgya mtsho'i sde,bo-x-ewts;'phags pa phyogs thams cad las rnam par rgyal ba rgya mtsho'i sde,bo-x-ewts;chab mdo khri rabs 16 'phags pa lha 04 chos kyi rgyal po,bo-x-ewts;Chamdo Trirab 16 Pakpa lha 04 Chokyi Gyelpo ,en;Dorje Pagchok,en;Pakpa Chogyel,en;Pakpa Lha Chog Tamchele Nampar Gyelwa Gyatso De,en;Pakpa Lha Nampar Gyelwa Gyatso De,en;rdo rje 'phags mchog,bo-x-ewts",,04,
2329,P108,Purchok,"Ngawang Jampa","phur lcog","ngag dbang byams pa",1682,0,,1762,0,,M,,,,"Phonetic: The First Purchok, Ngawang Jampa Wylie: phur lcog 01 ngag dbang byams pa","bde mchog srung,bo-x-ewts;Demchok Sung,en;phur bu lcog ngag dbang byams pa,bo-x-ewts;phur lcog ngag dbang byans pa,bo-x-ewts;Purbuchok Ngawang Jampa,en;Purchok Ngawang Jampa,en",,01,
2330,P1080,"Tatsak Jedrung","Ngawang Chokyi Wangchuk","rta tshag rje drung","ngag dbang chos kyi dbang phyug",1606,0,,1652,0,,M,,,,"Phonetic: The Fifth Tatsak Jedrung, Ngawang Chokyi Wangchuk Wylie: rta tshag rje drung 05 ngag dbang chos kyi dbang phyug","ba so ngag dbang chos kyi dbang phyug,bo-x-ewts;ngag dbang chos kyi dbang   phyug bstan pa'i rgyal mtshan,bo-x-ewts;rta tshag 05 ngag dbang chos kyi dbang phyug,bo-x-ewts",,05,
2336,P1AG72,,"Kunga Puntsok",,"kun dga' phun tshogs",,0,,,0,,M,,,,"Phonetic: Kunga Puntsok Wylie: kun dga' phun tshogs",,"17th century",,
2338,P1089,,"Nesar Jamyang Khyentse Wangchuk",,"gnas gsar 'jam dbyangs mkhyen brtse'i dbang phyug",1524,0,,1568,0,,M,,,,"Phonetic: Nesar Jamyang Khyentse Wangchuk Wylie: gnas gsar 'jam dbyangs mkhyen brtse'i dbang phyug","'a zha mkhyen brtse'i dbang phyug,bo-x-ewts;'jam dbyangs mkhyen brtse'i dbang phyug,bo-x-ewts;Azha Mkhyentse Wangchuk,en;gnas gsar mkhyen brtse'i dbang phyug,bo-x-ewts;Jamyang Khyentse Wangchuk,en;Khyentse Wangchuk,en;mkhyen brtse'i dbang phyug,bo-x-ewts;Nesar Khyentse Wangchuk,en;Zhalu Khenchen 14 Jamyang Khyentse Wangchuk,en;zhwa lu mkhan chen 14 'jam dbyangs mkhyen brtse'i dbang phyug,bo-x-ewts",,,
2339,P109,"Dalai Lama","Jampel Gyatso","ta la'i bla ma","'jam dpal rgya mtsho",1758,0,,1804,0,,M,http://www.himalayanart.org/search/set.cfm?setID=970,,,"Phonetic: The Eighth Dalai Lama, Jampel Gyatso Wylie: ta la'i bla ma 08 'jam dpal rgya mtsho","blo bzang 'jam dpal rgya mtsho,bo-x-ewts;Lobzang Jampel Gyatso,en",,08,
2340,P1090,,"Labsum Gyeltsen",,"bslab gsum rgyal mtshan",1526,0,,1577,0,,M,,,,"Phonetic: Labsum Gyeltsen Wylie: bslab gsum rgyal mtshan","Dingma Labsum Gyeltsen,en;lding ma ba bslab gsum rgyal mtshan,bo-x-ewts;mtsho rgyal,bo-x-ewts;sding ma ba bslab gsum rgyal mtshan,bo-x-ewts;Tsogyel,en",,,
2387,P1132,,"Ngorchen Kunga Zangpo",,"ngor chen kun dga' bzang po",1382,0,,1456,0,,M,,,,"Phonetic: Ngorchen Kunga Zangpo Wylie: ngor chen kun dga' bzang po","Dorje Chang Kunga Zangpo,en;kun dga' bzang po,bo-x-ewts;Kunga Zangpo,en;ngor chen rin chen mchog,bo-x-ewts;ngor mkhan chen 01 kun dga' bzang po,bo-x-ewts;Ngorchen 01 Kunga Zangpo,en;Ngorchen Rinchen Chok,en;rdo rje 'chang kun dga' bzang po,bo-x-ewts",,,
2392,P1137,Taktser,"Lobzang Dorje","stag mtsher","blo bzang rdo rje",,0,,,0,,M,,,,"Phonetic: The First Taktser, Lobzang Dorje Wylie: stag mtsher 01 blo bzang rdo rje","Seventeenth Kumbum Tripa Lobzang Dorje,en;sku 'bum khri 17 blo bzang rdo rje,bo-x-ewts;stag mtsher khri chen blo bzang rdo rje,bo-x-ewts;Taktser Trichen Lobzang Dorje,en","17th century (late)",01,
2393,P1138,Taktser,"Lobzang Tsultrim Jigme Gyatso","stag mtsher","blo bzang tshul khrims 'jigs med rgya mtsho",1856,0,,1920,1,,M,,,,"Phonetic: The Fifth Taktser, Lobzang Tsultrim Jigme Gyatso Wylie: stag mtsher 05 blo bzang tshul khrims 'jigs med rgya mtsho","stag mtsher khri chen,bo-x-ewts;stag mtsher khri chen sprul sku blo bzang tshul khrims 'jigs med rgya mtsho,bo-x-ewts;Taktser Trichen Tulku Lobzang Tsultrim Jigme Gyatso,en",,05,
2399,P1143,Taktser,"Yeshe Kelzang","stag mtsher","ye shes skal bzang",1705,0,,,0,,M,,,,"Phonetic: The Second Taktser, Yeshe Kelzang Wylie: stag mtsher 02 ye shes skal bzang","Kumbum Gyudpa Tripa 22 Yeshe Kelzang,en;sku 'bum khri 29 ye shes skal bzang,bo-x-ewts;sku 'bum rgyud pa khri 22 ye shes skal bzang,bo-x-ewts;stag mtsher khri chen ye shes skal bzang,bo-x-ewts;Taktser Trichen Yeshe Kelzang,en;Twenty Ninth Kumbum Tripa Yeshe Kelzang,en",,02,
2409,P1152,Ngago,"Namkha Sengge","rnga rgod","nam mkha' seng+ge",1712,0,,1780,0,,M,,,,"Phonetic: The Second Ngago, Namkha Sengge Wylie: rnga rgod 02 nam mkha' seng+ge","Ngago Lama 02 Namkha Sengge ,en;ngar rgod sku skye 02 nam mkha' seng+ge,bo-x-ewts;rnga rgod 02 nam mkha' seng+ge,bo-x-ewts;Tsangre Gawai Langtso,en;tshang sras dga' ba'i lang tsho,bo-x-ewts",,02,
2418,P1160,"Tsatrul Rinpoche","Ngawang Lobzang","tsha sprul rin po che","ngag dbang blo bzang",1880,0,,1957,0,,M,,,,"Phonetic: Tsatrul Rinpoche Ngawang Lobzang Wylie: tsha sprul rin po che ngag dbang blo bzang","tsha ba khri sprul ngag dbang blo bzang,bo-x-ewts;tsha sprul ngag dbang blo bzang,bo-x-ewts",,,
2419,P1161,Dungkar,"Dungkar Lobzang Trinle","dung dkar","dung dkar blo bzang 'phrin las",1927,0,,1997,0,,M,,,,"Phonetic: The Eighth Dungkar, Dungkar Lobzang Trinle Wylie: dung dkar 08 dung dkar blo bzang 'phrin las","blo bzang 'phrin las,bo-x-ewts;Lobzang Trinle,en",,08,
2423,P1165,,"Surkhang Wangchen Gelek",,"zur khang dbang chen bde legs",1910,0,,1977,0,,M,,,,"Phonetic: Surkhang Wangchen Gelek Wylie: zur khang dbang chen bde legs","dbang chen dge legs,bo-x-ewts;Surkhang Dzasa,en;Surkhang Shape,en;zur khang rdza sa,bo-x-ewts;zur khang zhaps pad,bo-x-ewts",,,
2427,P1169,,"Pelden Gyeltsen",,"dpal ldan rgyal mtshan",1535,0,,,0,,M,,,,"Phonetic: Pelden Gyeltsen Wylie: dpal ldan rgyal mtshan","Dopel Chodze Pelden Gyeltsen,en;dpal ldan rgyal mtsho,bo-x-ewts;mdo spe chos mdzad dpal ldan rgyal mtshan,bo-x-ewts;Pelden Gyeltso,en;Tsarong Pelden Gyeltsen,en;tsha rong dpal ldan rgyal mtshan,bo-x-ewts",,,
2434,P1175,,"Yonten Gyatso",,"yon tan rgya mtsho",1516,0,,1551,0,,M,,,,"Phonetic: Yonten Gyatso Wylie: yon tan rgya mtsho","Burtso Yonten Gyatso,en;sbur tsho slob dpon yon tan rgya mtsho,bo-x-ewts",,,
2436,P1177,Detri,"Lobzang Dondrub","sde khri","blo bzang don grub",1673,0,,1746,0,,M,,,,"Phonetic: The First Detri, Lobzang Dondrub Wylie: sde khri 01 blo bzang don grub","bla brang khri 03 blo bzang don grub,bo-x-ewts;bla brang rgyud pa mkhan po blo bzang don grub,bo-x-ewts;Degen Lobzang Dondrub,en;Detri 01 Lobzang Dondrub,en;Labrang Gyupa Khenpo Lobzang Dondrub,en;Labrang Tri 03 Lobzang Dondrub,en;sde khri 01 blo bzang don grub,bo-x-ewts;sde rgan blo bzang don grub,bo-x-ewts",,01,
2441,P1181,Changkya,"Drakpa Wozer","lcang skya","grags pa 'od zer",1575,0,,1641,0,,M,,,,"Phonetic: The First Changkya, Drakpa Wozer Wylie: lcang skya 01 grags pa 'od zer","lcang skya 01 grags pa 'od zer,bo-x-ewts","16th century (late)",01,
2442,P1182,,"Sumpa Damcho Gyatso",,"sum pa dam chos rgya mtsho",,0,,1651,0,,M,,,,"Phonetic: Sumpa Damcho Gyatso Wylie: sum pa dam chos rgya mtsho","dgon lung khri 01 dam chos rgya mtsho,bo-x-ewts;dgon lung khri 04 dam chos rgya mtsho,bo-x-ewts;Gonlung Tri 01 Damcho Gyatso,en;Gonlung Tri 04 Damcho Gyatso,en;sum pa dpon slob dam chos rgya mtsho,bo-x-ewts;Sumpa Ponlob Damcho Gyatso,en",,,
2456,P1195,"Ganden Tripa","Khyenrab Yonten Gyatso","dga' ldan khri pa","mkhyen rab yon tan rgya mtsho",1837,1,,,0,,M,,,,"Phonetic: The Eighty-Eighth Ganden Tripa, Khyenrab Yonten Gyatso Wylie: dga' ldan khri pa 88 mkhyen rab yon tan rgya mtsho","'bri gung pa mkhyen rab yon tan rgya mtsho,bo-x-ewts;Chang-gyabpa Trichen Khyenrab Yonten Gyatso ,en;dga' ldan khri chen 88 mkhyen rab yon tan rgya mtsho,bo-x-ewts;dga' ldan khri pa 88 mkhyen rab yon tan rgya mtsho,bo-x-ewts;Drigungpa Khyenrab Yonten Gyatso ,en;Ganden Trichen 88 Khyenrab Yonten Gyatso,en;Ganden Tripa 88 Khyenrab Yonten Gyatso,en;lcang rgyab khri chen mkhyen rab yon tan rgya mtsho,bo-x-ewts",,88,
2462,P120,"Pakpa Lha","Gyelwa Gyatso","'phags pa lha","rgyal ba rgya mtsho",1644,0,,1713,0,,M,,,,"Phonetic: The Fifth Pakpa Lha, Gyelwa Gyatso Wylie: 'phags pa lha 05 rgyal ba rgya mtsho","blo bzang 'phags pa bsod nams lhun grub dge legs dpel bzang po,bo-x-ewts;chab mdo khri rabs 19 phags pa lha 05 rgyal ba rgya mtsho,bo-x-ewts;Chamdo Trirab 19 Pakpa Lha 05 Gyelwa Gyatso,en;Gyelwa Gyamtso,en;Lobzang Pakpa Sonam Lhundrub Gelel Pelzang,en",,05,
2469,P1206,Maṇipa,"Lobzang Chopel Gyatso","ma Ni pa","blo bzang chos 'phel rgya mtsho",1898,0,,1929,0,,M,,,,"Phonetic: The Fifth Maṇipa, Lobzang Chopel Gyatso Wylie: ma Ni pa 05 blo bzang chos 'phel rgya mtsho","blo bzang bkra shis chos 'phel rgya mtsho,bo-x-ewts;dpal chen nyi ma,bo-x-ewts;Dzongkar Maniwa Lobzang Tashi Chopel Gyatso,en;Fifth Dzongkar,en;Lobzang Tashi Chopel Gyatso,en;Pelchen Nyima,en;rdzong dkar 05,bo-x-ewts;rdzong dkar ma ni ba blo bzang bkra shis chos 'phel rgya mtsho,bo-x-ewts",,05,
2483,P1219,,"Kyoton Monlam Tsultrim",,"skyo ston smon lam tshul khrims",1219,0,,1299,0,,M,,,,"Phonetic: Kyoton Monlam Tsultrim Wylie: skyo ston smon lam tshul khrims","Monlam Tsultrim,en;smon lam tshul khrims,bo-x-ewts",,,
2491,P1226,,"Lama Dampa Sonam Gyeltsen",,"bla ma dam pa bsod nams rgyal mtshan",1312,0,,1375,0,,M,,,,"Phonetic: Lama Dampa Sonam Gyeltsen Wylie: bla ma dam pa bsod nams rgyal mtshan","bsod nams rgyal mtshan,bo-x-ewts;nyi ma bde ba'i blo gros,bo-x-ewts;Nyima Dewai Lodro,en;sa skya pa bla ma dam pa bsod nams rgyal mtshan,bo-x-ewts;Sakyapa Lama Dampa Sonam Gyeltsen,en;Sonam Gyeltsen,en",,,
2495,P123,,"Sherab Gyatso",,"shes rab rgya mtsho",1803,0,,1875,0,,M,,,,"Phonetic: Sherab Gyatso Wylie: shes rab rgya mtsho","a khu ching shes rab rgya mtsho,bo-x-ewts;Akhuching Sherab Gyatso,en;drung chen shes rab rgya mtsho,bo-x-ewts;drung pa shes rab rgya mtsho,bo-x-ewts;Drungchen Sherab Gyatso,en;Drungpa Sherab Gyatso,en",,,
2504,P1238,,"Machik Zhama",,"ma gcig zha ma",1062,0,,1149,0,,F,,,,"Phonetic: Machik Zhama Wylie: ma gcig zha ma","Lha Jema,en;lha rje ma,bo-x-ewts",,,
2506,P124,"Jamyang Zhepa","Tubten Jigme Gyatso","'jam dbyangs bzhad pa","thub bstan 'jigs med rgya mtsho",1792,0,,1855,0,,M,,,,"Phonetic: The Third Jamyang Zhepa, Tubten Jigme Gyatso Wylie: 'jam dbyangs bzhad pa 03 thub bstan 'jigs med rgya mtsho","'jam dbyangs bzhad pa 03 blo bzang thub bstan 'jigs med rgya mtsho,bo-x-ewts;'jigs med rgya mtsho,bo-x-ewts;bla brang khri 27 blo bzang thub bstan 'jigs med rgya mtsho,bo-x-ewts;blo bzang thub bstan 'jigs med dbang po'i sde,bo-x-ewts;blo bzang thub bstan 'jigs med rgya mtsho,bo-x-ewts;Jamyang Zhepa 03 Lobzang Tubten Jigme Gyatso,en;Jigme Gyatso,en;Labrang Tripa 27 Lobzang Tubten Jigme Gyatso,en;Lobzang Tubten Jigme Gyatso,en;Lobzang Tubten Jigme Wangpo De,en;shis tshang gdan rabs 01 blo bzang thub bstan 'jigs med rgya mtsho,bo-x-ewts;Shitsang Denrab 01 Lobzang Tubten Jigme Gyatso,en",,03,
2510,P1243,,"Padampa Sanggye",,"pha dam pa sangs rgyas",,0,,1117,0,,M,http://www.himalayanart.org/search/set.cfm?setID=347,,,"Phonetic: Padampa Sanggye Wylie: pha dam pa sangs rgyas","dam pa rgya gar,bo-x-ewts;dam pa rgya gar nag chung,bo-x-ewts;dam pa sangs rgyas,bo-x-ewts;Dampa Gyagar,en;Dampa Gyagar Nakchung,en;Dampa Sanggye,en;mi pham mgon po,bo-x-ewts;Mipam Gonpo,en","11th century",,
2521,P1253,"Rongpo Drubchen","Lobzang Trinle Lungtok Gyatso","rong po grub chen","blo bzang 'phrin las lung rtogs rgya mtsho",1916,0,,1978,0,,M,,,,"Phonetic: The Seventh Rongwo Drubchen, Lobzang Trinle Lungtok Gyatso Wylie: rong po grub chen 07 blo bzang 'phrin las lung rtogs rgya mtsho","Kelden 07 Lobzang Trinle Lungtok Gyatso,en;skal ldan 07 blo bzang 'phrin las lung rtogs rgya mtsho,bo-x-ewts",,07,
2523,P1255,"Ganden Tripa","Ngawang Chokyi Gyeltsen","dga' ldan khri pa","ngag dbang chos kyi rgyal mtshan",1575,0,,1629,0,,M,,,,"Phonetic: The Thirty-Fourth Ganden Tripa, Ngawang Chokyi Gyeltsen Wylie: dga' ldan khri pa 34 ngag dbang chos kyi rgyal mtshan","'phan yul pa ngag dbang chos kyi rgyal mtshan,bo-x-ewts;dga' ldan khri chen 34 ngag dbang chos kyi rgyal mtshan,bo-x-ewts;dga' ldan khri pa 34 ngag dbang chos kyi rgyal mtshan,bo-x-ewts;Ganden Trichen 34 Ngawang Chokyi Gyeltsen,en;Ganden Tripa 34 Ngawang Chokyi Gyeltsen,en;gsal khang sku skye 2 ngag dbang chos kyi rgyal mtshan,bo-x-ewts;khri pa ngag dbang chos kyi rgyal mtshan,bo-x-ewts;Phenyulpa Ngawang Chokyi Gyeltsen,en;Salkhang Kukye Ngawang Chokyi Gyeltsen ,en;stag khang sku skye ngag dbang chos kyi rgyal mtshan,bo-x-ewts;Takang Kukye Ngawang Chokyi Gyeltsen,en;Trichen Ngawang Chokyi Gyeltsen,en",,34,
2527,P1259,"Zhabdrung Karpo","Ngawang Chokdrub Tenpai Gyeltsen","zhabs drung dkar po","ngag dbang mchog grub bstan pa'i rgyal mtshan",1832,0,,1872,0,,M,,,,"Phonetic: The Sixth Zhabdrung Karpo, Ngawang Chokdrub Tenpai Gyeltsen Wylie: zhabs drung dkar po 06 ngag dbang mchog grub bstan pa'i rgyal mtshan","blo bzang tshul khrims rgya mtsho,bo-x-ewts;la mo 06 ngag dbang mchog grub bstan pa'i rgyal mtshan,bo-x-ewts;Lamo 06 Ngawang Chokdrub Tenpai Gyeltsen,en;Lobzang Tsultrim Gyatso,bo-x-ewts",,06,
2539,P127,,"Pakmodrupa Dorje Gyelpo",,"phag mo gru pa rdo rje rgyal po",1110,0,,1170,0,,M,http://www.himalayanart.org/search/set.cfm?setID=956,,,"Phonetic: Pakmodrupa Dorje Gyelpo Wylie: phag mo gru pa rdo rje rgyal po","'gro mgon rdo rje rgyal po,bo-x-ewts;Dorje Gyelpo,en;Drogon Dorje Gyelpo,en;khams ston rdo rje rgyal po,bo-x-ewts;Khamton Dorje Gyelpo,en;rdo rje rgyal po,bo-x-ewts",,,
2541,P1271,,"Takla Norbu",,"stag bla nor bu",1889,0,,1958,0,,M,,,,"Phonetic: Takla Norbu Wylie: stag bla nor bu","'jigs med thub bstan rgya mtsho,bo-x-ewts;Golok Menpa Takla Norbu,en;Jigme Tubten Gyatso,en;mgo log sman pa stag bla nor bu,bo-x-ewts;stag go sman pa bla ma,bo-x-ewts;Takgo Menpa Lama,en",,,
2561,P129,,"Lobpon Tsilungpa",,"slob dpon rtsi lung pa",,0,,,0,,M,,,,"Phonetic: Lobpon Tsilungpa Wylie: slob dpon rtsi lung pa","rtsi lung pa,bo-x-ewts;Tsilingpa,en","12th century (early)",,
2577,P1303,,"Drakpa Sherab",,"grags pa shes rab",1259,0,,1325,0,,M,,,,"Phonetic: Drakpa Sherab Wylie: grags pa shes rab","snar thang mkhan chen 11 grags pa shes rab,bo-x-ewts;Zeu Drakpa Sherab,en",,,
2578,P1304,,"Zeu Drakpa Tsondru",,"ze'u grags pa brtson 'grus",1253,0,,1316,0,,M,,,,"Phonetic: Zeu Drakpa Tsondru Wylie: ze'u grags pa brtson 'grus","'dul 'dzin,bo-x-ewts;Drakpa Tsondru,en;Duldzin,en;grags pa brtson 'grus,bo-x-ewts",,,
2584,P131,,"Won Sherab Jungne",,"dbon shes rab 'byung gnas",1187,0,,1241,0,,M,,,"13th Century","Phonetic: Won Sherab Jungne Wylie: dbon shes rab 'byung gnas","'bri gung dbon shes rab 'byung gnas,bo-x-ewts;'bri gung gling pa,bo-x-ewts;'bri gung spyan snga shes rab 'byung gnas,bo-x-ewts;Chennga Sherab Jungne,en;Drigung Lingpa,en;Drigung On Sherab Jungne,en;Sherab Jungne,en;shes rab 'byung gnas,bo-x-ewts;spyan snga shes rab 'byung gnas,bo-x-ewts",,,
2589,P1314,,"Katokpa Dampa Deshek",,"kaH thog pa dam pa bde gshegs",1122,0,,1192,0,,M,,,,"Phonetic: Katokpa Dampa Deshek Wylie: kaH thog pa dam pa bde gshegs","bde gshegs shes rab seng+ge,bo-x-ewts;bla ma spobs pa mtha' yas,bo-x-ewts;Choje Gyelwa Katokpa ,en;chos rje rgyal ba kaH thog pa,bo-x-ewts;Deshek Sherab Sengge ,en;ka dam pa bde gshegs,bo-x-ewts;Kadampa Deshek ,en;Katok Mani Rinchen,en;Katokpa Dampa Deshek ,en;Lama Pobpa Taye ,en;Pobpa Taye ,en;shar pa spobs pa mtha' yas  ,bo-x-ewts;Sharpa Popba Taye,en;Sherab Sengge ,en;shes rab seng+ge,bo-x-ewts;spobs pa mtha' yas,bo-x-ewts",,,
2591,P1316,,"Neuzurpa Yeshe Bar",,"sne'u zur pa ye shes 'bar",1042,0,,1118,0,,M,,,,"Phonetic: Neuzurpa Yeshe Bar Wylie: sne'u zur pa ye shes 'bar","Neuzurpa,en;sne'u zur pa,bo-x-ewts;ye shes 'bar,bo-x-ewts;Yeshe Bar,en",,,
2592,P1317,"Lelung Jedrung","Drubchen Namkha Gyeltsen","sle lung rje drung","grub chen nam mkha' rgyal mtshan",1326,0,,1401,0,,M,,,,"Phonetic: The First Lelung Jedrung, Drubchen Namkha Gyeltsen Wylie: sle lung rje drung 01 grub chen nam mkha' rgyal mtshan","gsang bdag nam mkha' rgyal mtshan,bo-x-ewts;Khenchen Chagdor ,en;lho brag grub chen nam mkha' rgyal mtshan,bo-x-ewts;Lhodrak Drubchen Namkha Gyeltsen,en;mkhan chen phyag rdor,bo-x-ewts;nam mkha' rgyal mtshan,bo-x-ewts;Namkha Gyeltsen,en;Sangdak Namkha Gyeltsen,en",,01,
2593,P1318,,"Shupu Namkha Sengge",,"shud phu nam mkha' seng+ge",,0,,,0,,M,,,,"Phonetic: Shupu Namkha Sengge Wylie: shud phu nam mkha' seng+ge","lho brag mkhan chen nam mkha' seng+ge,bo-x-ewts;Lhodrak Khenchen Namkha Sengge,en;nam mkha' seng+ge,bo-x-ewts;Namkha Sengge,en;shud phu ba nam mkha' seng+ge,bo-x-ewts;Shupuwa Namkha Sengge,en","12th century",,
2595,P132,,"Chennga Drakpa Jungne",,"spyan snga grags pa 'byung gnas",1175,0,,1255,0,,M,,,,"Phonetic: Chennga Drakpa Jungne Wylie: spyan snga grags pa 'byung gnas","'bri gung gdan rabs 04 grags pa 'byung gnas,bo-x-ewts;'bri gung spyan snga grags pa 'byung gnas,bo-x-ewts;Drakpa Jungne,en;Drigung Chennga Drakpa Jungne,en;Drigung Danrab 04 Drakpa Jungne,en;grags pa 'byung gnas,bo-x-ewts",,,
2598,P1322,,"Gonpawa Wangchuk Gyeltsen",,"dgon pa ba dbang phyug rgyal mtshan",1016,0,,1083,0,,M,,,,"Phonetic: Gonpawa Wangchuk Gyeltsen Wylie: dgon pa ba dbang phyug rgyal mtshan","'dzeng dgon dbang phyug rgyal mtshan,bo-x-ewts;dbang phyug rgyal mtshan,bo-x-ewts;Dzenggom Wangchuk Gyeltsen,en;Wangchuk Gyeltsen,en",,,
2606,P133,,"Ngoje Repa",,"ngo rje ras pa",,0,,,0,,M,,,,"Phonetic: Ngoje Repa Wylie: ngo rje ras pa","bal bu gong pa,bo-x-ewts;bal bu gongs pa,bo-x-ewts;Belpu Gongpa,en;Neljorpa Zhedang Dorje,en;ngor rje ras pa,bo-x-ewts;Ngorje Repa,en;rnal sbyor pa zhe sdang rdo rje,bo-x-ewts;tshul khrims mthar phyin,bo-x-ewts;Tsultrim Tarchin,en;zhe sdang rdo rje,bo-x-ewts;Zhedang Dorje,en","12th century (early)",,
2638,P136,,"Duldzinpa Takmapa Kawa Darseng",,"'dul 'dzin pa thag ma baka ba dar seng",,0,,,0,,M,,,,"Phonetic: Duldzinpa Takmapa Kawa Darseng Wylie: 'dul 'dzin pa thag ma baka ba dar seng","'dul 'dzin thag ma ba,bo-x-ewts;dar ma seng+ge,bo-x-ewts;Darma Sengge,en;Duldzin Tagmapa,en;ka ba dar seng,bo-x-ewts;Kawa Darseng,en;Takmapa,en;thag ma pa,bo-x-ewts","12th century (early)",,
2639,P1360,,"Karma Ngedon Tendzin Trinle Rabgye",,"karma nges don bstan 'dzin 'phrin las rab rgyas",1770,0,,,0,,M,,,,"Phonetic: Karma Ngedon Tendzin Trinle Rabgye Wylie: karma nges don bstan 'dzin 'phrin las rab rgyas","karma rat+na,bo-x-ewts;Karma Ratna,en;si tu dbon karma nges don bstan 'dzin 'phrin las rab rgyas,bo-x-ewts",,,
2640,P1361,,"Karma Ngelek Tendzin Trinle Rabgye",,"ka+rma nges legs bstan 'dzin phrin las rab rgyas",1700,0,,1768,1,,M,,,,"Phonetic: Karma Ngelek Tendzin Trinle Rabgye Wylie: ka+rma nges legs bstan 'dzin phrin las rab rgyas","si tu dbon karma nges legs bstan 'dzin,bo-x-ewts",,,
2661,P1380,Gyeltsab,"Peljor Dondrub","rgyal tshab","dpal 'byor don grub",1427,0,,1489,0,,M,,,,"Phonetic: The First Gyeltsab, Peljor Dondrub Wylie: rgyal tshab 01 dpal 'byor don grub","First Gyeltsab Peljor Dondrub,en;First Tsurphu Gyeltsab Peljor Dondrub,en;go shrI dpal 'byor don grub,bo-x-ewts;Goshri Peljor Dondrub,en;mtshur phu rgyal tshab 01 dpal 'byor don grub,bo-x-ewts;rgyal tshab 01 dpal 'byor don grub,bo-x-ewts",,01,
2662,P1382,Karmapa,"Choying Dorje","karma pa","chos dbyings rdo rje",1604,0,,1674,0,,M,,,,"Phonetic: The Tenth Karmapa, Choying Dorje Wylie: karma pa 10 chos dbyings rdo rje","o rgyan skyabs,bo-x-ewts;Orgyen Kyab,en",,10,
2665,P1385,Pawo,"Tsuklak Gyatso","dpa' bo","gtsug lag rgya mtsho",1567,0,,1630,0,1633,M,,,,"Phonetic: The Third Pawo, Tsuklak Gyatso Wylie: dpa' bo 03 gtsug lag rgya mtsho","dpa' bo 03 gtsug lag rgya mtsho,bo-x-ewts",,03,
2670,P139,,"Dolpopa Sherab Gyeltsen",,"dol po pa shes rab rgyal mtshan",1292,0,,1361,0,,M,http://www.himalayanart.org/search/set.cfm?setID=1595,,,"Phonetic: Dolpopa Sherab Gyeltsen Wylie: dol po pa shes rab rgyal mtshan","Dolpopa,en;rton pa bzhi ldan,bo-x-ewts;Sherab Gon,en;Sherab Gyeltsen,en;shes rab mgon,bo-x-ewts;shes rab rgyal mtshan,bo-x-ewts;Tonpa Shidan,en",,,
2683,P1400,Karmapa,"Dusum Khyenpa","karma pa","dus gsum mkhyen pa",1110,0,,1193,0,,M,,,,"Phonetic: The First Karmapa, Dusum Khyenpa Wylie: karma pa 01 dus gsum mkhyen pa","Chokyi Drakpa,en;chos kyi grags pa,bo-x-ewts;dge 'phel,bo-x-ewts;dpal chos kyi grags pa,bo-x-ewts;First Karmapa Dusum Khyenpa,en;Gepel,en;kar+ma pa 01 dus gsum mkhyen pa,bo-x-ewts;Karmapa 01 Dusum Khyenpa,en;Khampa Usey,en;khams pa dbu se,bo-x-ewts",,01,
2712,P1428,,Tāranātha,,"tA ra nA tha",1575,0,,1634,0,,M,,,,"Phonetic: Tāranātha Wylie: tA ra nA tha","Drolwai Gonpo,en;grol ba'i mgon po,bo-x-ewts;jo nang rje btsun tA ra nA tha,bo-x-ewts;Jonang Jetsun Tāranātha,en;sgrol ba'i mgon po,bo-x-ewts;Taranatha,en",,,
