TOL ID,TBRC RID,Primary name,Primary name encoding,Wylie name,Tibetan,Title,Wylie title,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Ordinal,Wikidata ID
2806,P1514,Kodrakpa Sonam Gyeltsen,en,ko brag pa bsod nams rgyal mtshan,ཀོ་བྲག་པ་བསོད་ནམས་རྒྱལ་མཚན།,,,1182,1,,,1261,0,,,M,,
2810,P1518,Śākyaśrībhadra,sa-x-iast,shAkya shrI b+ha dra,ཤཱཀྱ་ཤྲཱི་བྷ་དྲ།,,,1127,0,,,1225,0,,,M,,
2812,P152,Chokle Namgyel,en,phyogs las rnam rgyal,ཕྱོགས་ལས་རྣམ་རྒྱལ།,,,1306,0,,,1386,0,,,M,,
2814,P1521,Tenzin Lekshe,en,bstan 'dzin legs bshad,བསྟན་འཛིན་ལེགས་བཤད།,Ganden Tripa,dga' ldan khri pa,,0,,,1664,0,,,M,36,
2816,P1523,Lachen Gongpa Rabsel,en,bla chen dgongs pa rab gsal,བླ་ཆེན་དགོངས་པ་རབ་གསལ།,,,832,1,,,915,1,,,M,,
2819,P1526,Yeshe Tardo,en,ye shes thar 'dod,ཡེ་ཤེས་ཐར་འདོད།,Ganden Tripa,dga' ldan khri pa,1756,0,,,1829,0,1830,,M,71,
2823,P153,Jonang Lotsāwa Lodro Pel,en,jo nang lo tsA ba blo gros dpal,ཇོ་ནང་ལོ་ཙཱ་བ་བློ་གྲོས་དཔལ།,,,1299,0,,,1354,0,,,M,,
2845,P155,Buton Rinchen Drub,en,bu ston rin chen grub,བུ་སྟོན་རིན་ཆེན་གྲུབ།,,,1290,0,,,1364,0,,,M,,
2854,P1558,Dondrub Rinchen,en,don grub rin chen,དོན་གྲུབ་རིན་ཆེན།,,,1309,0,,,1385,0,,,M,,
2866,P1569,Jamyang Sherab Gyatso,en,jam dbyangs shes rab rgya mtsho,འཇམ་དབྱངས་ཤེས་རབ་རྒྱ་མཚོ།,Ngor Khenchen,ngor mkhan chen,1396,1,,,1474,0,,,M,3,
2871,P1573,Gendun Tenpa Dargye,en,dge 'dun bstan pa dar rgyas,དགེ་འདུན་བསྟན་པ་དར་རྒྱས།,Ganden Tripa,dga' ldan khri pa,1493,0,,,1568,0,,,M,22,
2872,P1574,Lodro Gyatso,en,blo gros rgya mtsho,བློ་གྲོས་རྒྱ་མཚོ།,Ganden Tripa,dga' ldan khri pa,1635,0,,,1688,0,,,M,44,
2882,P1583,Longchenpa Drime Wozer,en,klong chen pa dri med 'od zer,ཀློང་ཆེན་པ་དྲི་མེད་འོད་ཟེར།,,,1308,0,,,1364,0,,,M,,
2891,P1591,Duldzin Drakpa Gyeltsen,en,dul 'dzin grags pa rgyal mtshan,འདུལ་འཛིན་གྲགས་པ་རྒྱལ་མཚན།,,,1374,0,,,1434,0,,,M,,
2896,P1597,Jamyang Donyo Pelden,en,jam dbyangs don yod dpal ldan,འཇམ་དབྱངས་དོན་ཡོད་དཔལ་ལྡན།,,,1445,0,,,1524,0,,,M,,
2899,P16,Jikten Gonpo Rinchen Pel,en,jig rten mgon po rin chen dpal,འཇིག་རྟེན་མགོན་པོ་རིན་ཆེན་དཔལ།,,,1143,0,,,1217,0,,,M,,
2912,P1611,Lobzang Nyima,en,blo bzang nyi ma,བློ་བཟང་ཉི་མ།,Ganden Tripa,dga' ldan khri pa,1439,0,,,1492,0,,,M,9,
2915,P1614,Drakpa Gyeltsen,en,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,,,1147,0,,,1216,0,,,M,,
2916,P1615,Sachen Kunga Nyingpo,en,sa chen kun dga' snying po,ས་ཆེན་ཀུན་དགའ་སྙིང་པོ།,,,1092,0,,,1158,0,,,M,,
2918,P1617,Jangsem Dawa Gyeltsen,en,byang sems zla ba rgyal mtshan,བྱང་སེམས་ཟླ་བ་རྒྱལ་མཚན།,,,,0,,45,,0,,,M,,
2919,P1618,Sonam Tsemo,en,bsod nams rtse mo,བསོད་ནམས་རྩེ་མོ།,,,1142,0,,,1182,0,,,M,,
2926,P8LS13405,Lobzang Samten,en,blo bzang bsam gtan,བློ་བཟང་བསམ་གཏན།,Tewo Lungzang Nangwa,the bo lung bzang nang ba,1687,0,,,1749,0,,,M,1,
2931,P1629,Drakpa Shedrub,en,grags pa bshad sgrub,གྲགས་པ་བཤད་སྒྲུབ།,,,1675,0,,,1748,0,,,M,,
2943,P1640,Konchok Gyatso,en,dkon mchog rgya mtsho,དཀོན་མཆོག་རྒྱ་མཚོ།,,,1896,0,,,1960,0,,,M,,
2945,P1642,Sungrab Gyatso,en,gsung rab rgya mtsho,གསུང་རབ་རྒྱ་མཚོ།,,,1896,0,,,1982,0,,,M,,
2948,P1646,Jigme Rigpai Lodro,en,jigs med rigs pa'i blo gros,འཇིགས་མེད་རིགས་པའི་བློ་གྲོས།,Tseten Zhabdrung,tshe tan zhabs drung,1910,0,,,1985,0,,,M,6,
2949,P1647,Muge Samten Gyatso,en,dmu dge bsam gtan rgya mtsho,དམུ་དགེ་བསམ་གཏན་རྒྱ་མཚོ།,,,1914,0,,,1993,0,,,M,,
2952,P165,Gendun Rinchen Gyeltsen,en,dge 'dun rin chen rgyal mtshan,དགེ་འདུན་རིན་ཆེན་རྒྱལ་མཚན།,Ganden Tripa,dga' ldan khri pa,1571,0,,,1642,0,,,M,37,
2973,P1669,Khyunggo Tsel,en,khyung rgod rtsal,ཁྱུང་རྒོད་རྩལ།,,,1175,0,,,,0,,,M,,
2974,P167,Shingza Paṇḍita Lobzang Dargye Gyatso,en,shing bza'paN Di ta blo bzang dar rgyas rgya mtsho,ཤིང་བཟའཔཎ་ཌི་ཏ་བློ་བཟང་དར་རྒྱས་རྒྱ་མཚོ།,,,1752,0,,,1824,0,,,M,,
2980,P1675,Nyamme Sherab Gyeltsen,en,mnyam med shes rab rgyal mtshan,མཉམ་མེད་ཤེས་རབ་རྒྱལ་མཚན།,,,1356,0,,,1415,0,,,M,,
2987,P1681,Kundrol Drakpa,en,kun grol grags pa,ཀུན་གྲོལ་གྲགས་པ།,,,,0,,70,,0,,71,M,,
2992,P1686,Longsel Nyingpo,bo-x-ewts,klong gsal snying po,ཀློང་གསལ་སྙིང་པོ།,,,1625,0,,,1692,0,,,M,,
2996,P169,Konchok Jigme Wangpo,en,dkon mchog 'jigs med dbang po,དཀོན་མཆོག་འཇིགས་མེད་དབང་པོ།,Jamyang Zhepa,jam dbyangs bzhad pa,1728,0,,,1791,0,,,M,2,
2997,P1690,Tenzin Norbu,en,bstan 'dzin nor bu,བསྟན་འཛིན་ནོར་བུ།,Yolmo Tulku,yol mo sprul sku,1589,0,,,1644,0,,,M,3,
3000,P1693,Pema Lingpa,en,pad+ma gling pa,པདྨ་གླིང་པ།,,,1450,0,,,1521,0,,,M,,
3006,P1699,Ngari Paṇchen Pema Wanggyel,en,mnga' ris paN chen pad+ma dbang rgyal,མང་རིས་པཎ་ཆེན་པདྨ་དབང་རྒྱལ།,,,1487,0,,,1542,0,,,M,,
3008,P170,Lobzang Chokyi Nyima,en,blo bzang chos kyi nyi ma,བློ་བཟང་ཆོས་ཀྱི་ཉི་མ།,Tukwan,thu'u bkwan,1737,0,,,1802,0,,,M,3,
3010,P1701,Lekden Dorje,en,legs ldan rdo rje,ལེགས་ལྡན་རྡོ་རྗེ།,Dorje Drak Rigdzin,rdo rje brag rig 'dzin,1452,0,,,1565,0,,,M,2,
3020,P1710,Mingyur Namkhai Dorje,en,mi 'gyur nam mkha'i rdo rje,མི་འགྱུར་ནམ་མཁའི་རྡོ་རྗེ།,Dzogchen Drubwang,rdzogs chen grub dbang,1793,0,,,1870,0,,,M,4,
3028,P1718,Lodro Sengge,en,blo gros seng+ge,བློ་གྲོས་སེངྒེ།,,,1345,0,,,1390,0,,,M,,
3040,P1729,Drakpa Gyeltsen,en,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,,,1619,0,,,1656,0,,,M,,
3049,P1737,Lobzang Tenpai Gyeltsen,en,blo bzang bstan pa'i rgyal mtshan,བློ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,Kirti,kirti,1712,0,,,1771,0,,,M,5,
3061,P1748,Lobzang Tubten Gelek Gyeltsen,en,blo bzang thub bstan dge legs rgyal mtshan,བློ་བཟང་ཐུབ་བསྟན་དགེ་ལེགས་རྒྱལ་མཚན།,Zhabdrung Karpo,zhabs drung dkar po,1729,0,,,1796,0,,,M,4,
3062,P1749,Ngawang Lobzang Tenpai Gyeltsen,en,ngag dbang blo bzang bstan pa'i rgyal mtshan,ངག་དབང་བློ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,Zhabdrung Karpo,zhabs drung dkar po,1660,0,,,1728,0,,,M,3,
3064,P1750,Ngawang Trinle,en,ngag dbang 'phrin las,ངག་དབང་འཕྲིན་ལས།,Amdo Zhamar,a mdo zhwa dmar,1661,0,,,1726,0,,,M,1,
3072,P1758,Jamyang Norbu,en,jam dbyangs nor bu,འཇམ་དབྱངས་ནོར་བུ།,Ruler of Chone,co ne sa skyong,1703,0,,,1743,1,,,M,12,
3074,P176,Konchok Gyeltsen,en,dkon mchog rgyal mtshan,དཀོན་མཆོག་རྒྱལ་མཚན།,Belmang,dpal mang,1764,0,,,1853,0,,,M,2,
3080,P1765,Konchok Chopel,en,dkon mchog chos 'phel,དཀོན་མཆོག་ཆོས་འཕེལ།,Belmang Chungwa,dbal mang chung ba,1768,0,,,1834,0,,,M,2,
3085,P177,Yonten Gyatso,en,yon tan rgya mtsho,ཡོན་ཏན་རྒྱ་མཚོ།,Dalai Lama,ta la'i bla ma,1589,0,,,1617,0,,,M,4,
3086,P1770,Lobzang Neten Tsondru,en,blo bzang gnas brtan brtson 'grus,བློ་བཟང་གནས་བརྟན་བརྩོན་འགྲུས།,,,1696,0,,,1754,0,,,M,,
3101,P1784,Kuyelwa Rinchen Gon,en,sku yal ba rin chen mgon,སྐུ་ཡལ་བ་རིན་ཆེན་མགོན།,,,1191,0,,,1236,0,,,M,,
3107,P179,Kelzang Gyatso,en,skal bzang rgya mtsho,སྐལ་བཟང་རྒྱ་མཚོ།,Dalai Lama,ta la'i bla ma,1708,0,,,1757,0,,,M,7,
3109,P1791,Lobzang Chodrak,en,blo bzang chos grags,བློ་བཟང་ཆོས་གྲགས།,,,1638,0,,,1710,0,,,M,,
3121,P1801,"Dungtso Repa The Earlier""""",en,dung mtsho ras pa snga ma,དུང་མཚོ་རས་པ་སྔ་མ།,,,,0,,52,1329,1,,,M,,
3125,P1805,Trulzhik Nauwa,en,khrul zhig sna'u ba,འཁྲུལ་ཞིག་སྣའུ་བ།,,,,0,,62,,0,,63,M,,
3134,P1813,Ngawang Jamyang Tenzin Gyatso,en,ngag dbang 'jam dbyangs bstan 'dzin rgya mtsho,ངག་དབང་འཇམ་དབྱངས་བསྟན་འཛིན་རྒྱ་མཚོ།,Tongkhor,stong 'khor,1753,0,,,1798,0,,,M,6,
3139,P1818,Sanggye Yarjon,en,sangs rgyas yar byon,སངས་རྒྱས་ཡར་བྱོན།,,,1203,0,,,1272,0,,,M,,
3141,P182,Rolpai Dorje,en,rol pa'i rdo rje,རོལ་པའི་རྡོ་རྗེ།,Changkya,lcang skya,1717,0,,,1786,0,,,M,3,
3152,P183,Shukseb Jetsun Choying Zangmo,en,shug gseb rje btsun chos dbyings bzang mo,ཤུག་གསེབ་རྗེ་བཙུན་ཆོས་དབྱིངས་བཟང་མོ།,,,1853,0,1865,,1951,0,,,F,,
3153,P1830,Gyelse Tokme Zangpo,en,rgyal sras thogs med bzang po,རྒྱལ་སྲས་ཐོགས་མེད་བཟང་པོ།,,,1295,0,,,1369,0,,,M,,
3165,P1841,Gomchung Sherab Jangchub,en,sgom chung shes rab byang chub,སྒོམ་ཆུང་ཤེས་རབ་བྱང་ཆུབ།,,,1130,0,,,1173,0,,,M,,
3168,P1844,Gampopa Sonam Rinchen,en,sgam po pa bsod nams rin chen,སྒམ་པོ་པ་བསོད་ནམས་རིན་ཆེན།,,,1079,0,,,1153,0,,,M,,
3169,P1845,Gompo Tsultrim Nyingpo,en,sgom po tshul khrims snying po,སྒོམ་པོ་ཚུལ་ཁྲིམས་སྙིང་པོ།,,,1116,0,,,1169,0,,,M,,
3171,P1847,Ngawang Tsepel,en,ngag dbang tshe 'phel,ངག་དབང་ཚེ་འཕེལ།,Ganden Tripa,dga' ldan khri pa,1668,0,,,1734,0,,,M,52,
3173,P1849,Gendun Puntsok,en,dge 'dun phun tshogs,དགེ་འདུན་ཕུན་ཚོགས།,Ganden Tripa,dga' ldan khri pa,1648,0,,,1724,0,,,M,50,
3175,P1850,Dakpo Duldzin,en,dwags po 'dul 'dzin,དྭགས་པོ་འདུལ་འཛིན།,,,1134,0,,,1218,0,,,M,,
3178,P1853,Milarepa,en,mi la ras pa,མི་ལ་རས་པ།,,,1040,0,,,1123,0,,,M,,
3181,P1856,Barompa Darma Wangchuk,en,ba' rom pa dar ma dbang phyug,འབའ་རོམ་པ་དར་མ་དབང་ཕྱུག།,,,1127,0,,,1194,1,,,M,,
3182,P1857,Zhang Yudrakpa Tsondru Drakpa,en,zhang g.yu brag pa brtson 'grus grags pa,ཞང་གཡུ་བྲག་པ་བརྩོན་འགྲུས་གྲགས་པ།,,,1123,0,,,1193,0,,,M,,
3188,P1862,Tawen Kunga Rinchen,en,tA dban kun dga' rin chen,ཏཱ་དབན་ཀུན་དགའ་རིན་ཆེན།,,,1339,0,,,1399,0,,,M,,
3189,P1863,Namkha Lekpai Gyeltsen,en,nam mkha' legs pa'i rgyal mtshan,ནམ་མཁའ་ལེགས་པའི་རྒྱལ་མཚན།,,,1305,0,,,1343,0,,,M,,
3191,P1865,Jamyang Donyo Gyeltsen,en,jam dbyangs don yod rgyal mtshan,འཇམ་དབྱངས་དོན་ཡོད་རྒྱལ་མཚན།,,,1310,0,,,1344,0,,,M,,
3194,P1868,Dharmapālarakṣita,sa-x-iast,d+harma pA la rak Shi ta,དྷརྨ་པཱ་ལ་རཀ་ཥི་ཏ།,,,1268,0,,,1287,0,,,M,,
3200,P1873,Konchok Pelwa,en,dkon mchog 'phel ba,དཀོན་མཆོག་འཕེལ་བ།,Ngor Khenchen,ngor mkhan chen,1445,0,,,1514,0,,,M,7,
3204,P1877,Zangpo Pel,en,bzang po dpal,བཟང་པོ་དཔལ།,,,1262,0,,,1324,0,,,M,,
3208,P1880,Jamyang Namkha Gyeltsen,en,jam dbyangs nam mkha' rgyal mtshan,འཇམ་དབྱངས་ནམ་མཁའ་རྒྱལ་མཚན།,,,1398,0,,,1472,0,,,M,,
3211,P1883,Dakchen Sherab Gyeltsen,en,bdag chen shes rab rgyal mtshan,བདག་ཆེན་ཤེས་རབ་རྒྱལ་མཚན།,,,1436,0,1439,,1494,0,"14,651,486",,M,,
3225,P1896,Ngawang Chokyi Gyatso,en,ngag dbang chos kyi rgya mtsho,ངག་དབང་ཆོས་ཀྱི་རྒྱ་མཚོ།,Tukwan,thu'u bkwan,1680,0,,,1736,0,,,M,2,
3266,P1932,Barawa Gyeltsen Pelzang,en,ba' ra ba rgyal mtshan dpal bzang,འབའ་ར་བ་རྒྱལ་མཚན་དཔལ་བཟང།,,,1310,0,,,1391,0,,,M,,
3274,P194,Jampa Gyatso,en,byams pa rgya mtsho,བྱམས་པ་རྒྱ་མཚོ།,Purchok,phur lcog,1825,0,,,1901,0,,,M,3,
3296,P196,Gendun Tendzin Gyatso,en,dge 'dun bstan 'dzin rgya mtsho,དགེ་འདུན་བསྟན་འཛིན་རྒྱ་མཚོ།,Amdo Zhamar,a mdo zhwa dmar,1852,0,,,1912,0,,,M,4,
3307,P197,Tubten Gyatso,en,thub bstan rgya mtsho,ཐུབ་བསྟན་རྒྱ་མཚོ།,Dalai Lama,ta la'i bla ma,1876,0,,,1933,0,,,M,13,
3414,P1GS107885,Lobzang Jampa,en,blo bzang byams pa,བློ་བཟང་བྱམས་པ།,Purchok,phur lcog,1763,0,,,1823,0,1865,,M,2,
3417,P1GS124509,Meban Rinchen Lingpa,bo-x-ewts,me ban rin chen gling pa,མེ་བན་རིན་ཆེན་གླིང་པ།,,,1289,0,,,1368,0,,,M,,
3436,P1GS138134,Losel Drolma,bo-x-ewts,blo gsal sgrol ma,བློ་གསལ་སྒྲོལ་མ།,,,1802,0,,,1861,0,,,F,,
3469,P1GS56176,Marpa Sherab Yeshe,en,smar pa shes rab ye shes,སྨར་པ་ཤེས་རབ་ཡེ་ཤེས།,,,1135,0,,,1203,0,,,M,,
3485,P1GS60402,Do Dasel Wangmo,en,mdo zla gsal dbang mo,མདོ་ཟླ་གསལ་དབང་མོ།,,,1928,0,,,2018,0,,,F,,
3627,P1PD76599,Khaying Drolma,en,mkha' dbyings sgrol ma,མཁའ་དབྱིངས་སྒྲོལ་མ།,,,1823,0,,,1854,0,,,F,,
3660,P20,Rinchen Chok,en,rin chen mchog,རིན་ཆེན་མཆོག།,,,,0,,53,,0,,53,M,,
3673,P2010,Nyawon Kunga Pel,en,nya dbon kun dga' dpal,ཉ་དབོན་ཀུན་དགའ་དཔལ།,,,1285,0,,,1379,0,,,M,,
3708,P2043,Yonten Gyatso,en,yon tan rgya mtsho,ཡོན་ཏན་རྒྱ་མཚོ།,Tongkhor,stong 'khor,1557,0,,,1587,0,,,M,2,
3712,P2048,Dawa Gyeltsen,en,zla ba rgyal mtshan,ཟླ་བ་རྒྱལ་མཚན།,Tongkhor,stong 'khor,1476,0,,,1556,0,,,M,1,
3730,P2064,Kelzang Jamyang Gyatso,en,skal bzang 'jam dbyangs rgya mtsho,སྐལ་བཟང་འཇམ་དབྱངས་རྒྱ་མཚོ།,Tongkhor,stong 'khor,1799,0,,,1812,0,,,M,7,
3733,P2067,Tubten Jigme Kelzang,en,thub bstan 'jigs med skal bzang,ཐུབ་བསྟན་འཇིགས་མེད་སྐལ་བཟང།,Tongkhor,stong 'khor,1812,0,,,1819,0,,,M,8,
3734,P2068,Lobzang Tenpai Nyima,en,blo bzang bstan pa'i nyi ma,བློ་བཟང་བསྟན་པའི་ཉི་མ།,Tongkhor,stong 'khor,1883,0,,,1890,0,,,M,10,
3735,P2069,Lobzang Jigme Tsultrim Gyatso,en,blo bzang 'jigs med tshul khrims rgya mtsho,བློ་བཟང་འཇིགས་མེད་ཚུལ་ཁྲིམས་རྒྱ་མཚོ།,Tongkhor,stong 'khor,1891,0,,,1909,0,,,M,11,
3736,P207,Vanaratna,en,nags kyi rin chen,ནགས་ཀྱི་རིན་ཆེན།,,,1384,1,,,1468,0,,,M,,
3738,P2071,Lobzang Tubten Lungtok Shedrub Gyatso,en,blo bzang thub bstan lung rtogs bshad sgrub rgya mtsho,བློ་བཟང་ཐུབ་བསྟན་ལུང་རྟོགས་བཤད་སྒྲུབ་རྒྱ་མཚོ།,Tongkhor,stong 'khor,1910,0,,,1920,0,,,M,12,
3739,P2072,Lobzang Jangchub Tendzin Gyatso,en,blo bzang byang chub bstan 'dzin rgya mtsho,བློ་བཟང་བྱང་ཆུབ་བསྟན་འཛིན་རྒྱ་མཚོ།,Tongkhor,stong 'khor,1921,0,,,1983,0,,,M,13,
3743,P2076,Ngawang Chodrak,en,ngag dbang chos grags,ངག་དབང་ཆོས་གྲགས།,Ganden Tripa,dga' ldan khri pa,1501,0,,,1551,0,1552,,M,19,
3744,P2077,Jampel Gyatso,en,jam dpal rgya mtsho,འཇམ་དཔལ་རྒྱ་མཚོ།,,,1356,0,,,1428,0,,,M,,
3753,P2085,Pang Lotsāwa Lodro Tenpa,en,dpang lo tsA ba blo gros brtan pa,པང་ལོ་ཙཱ་བ་བློ་གྲོས་བརྟན་པ།,,,1276,0,,,1342,0,,,M,,
3758,P209,Ngawang Lobzang Choden,en,ngag dbang blo bzang chos ldan,ངག་དབང་བློ་བཟང་ཆོས་ལྡན།,Changkya,lcang skya,1642,0,,,1714,0,,,M,2,
3759,P2090,Gotsangpa Gonpo Dorje,en,rgod tshang pa mgon po rdo rje,རྒོད་ཚང་པ་མགོན་པོ་རྡོ་རྗེ།,,,1189,0,,,1258,0,,,M,,
3762,P2093,Sherab Sengge,en,shes rab seng+ge,ཤེས་རབ་སེངྒེ།,,,1383,0,,,1445,0,,,M,,
3769,P21,Konchok Sengge,en,dkon mchog seng+ge,དཀོན་མཆོག་སེངྒེ།,,,1768,0,,,1833,0,,,M,,
3770,P210,Tamdrin Lhamo,en,rta mgrin lha mo,རྟ་མགྲིན་ལྷ་མོ།,,,1923,0,,,1979,0,,,F,,
3778,P2108,Tongwa Donden,en,mthong ba don ldan,མཐོང་བ་དོན་ལྡན།,Pakpa Lha,phags pa lha,1567,0,,,1604,0,,,M,3,
3782,P2111,Jigme Tenpai Gyatso,en,jigs med bstan pa'i rgya mtsho,འཇིགས་མེད་བསྟན་པའི་རྒྱ་མཚོ།,Pakpa Lha,phags pa lha,1714,0,,,1754,0,,,M,6,
3783,P2112,Jigme Tenpai Gonpo,en,jigs med bstan pa'i mgon po,འཇིགས་མེད་བསྟན་པའི་མགོན་པོ།,Pakpa Lha,phags pa lha,1755,0,,,1794,0,,,M,7,
3784,P2113,Lobzang Jigme Pelden Tenpai Nyima,en,blo bzang 'jigs med dpal ldan bstan pa'i nyi ma,བློ་བཟང་འཇིགས་མེད་དཔལ་ལྡན་བསྟན་པའི་ཉི་མ།,Pakpa Lha,phags pa lha,1795,0,,,1847,0,,,M,8,
3785,P2114,Ngawang Lobzang Jigme Tenpai Gyeltsen,en,ngag dbang blo bzang 'jigs med bstan pa'i rgyal mtshan,ངག་དབང་བློ་བཟང་འཇིགས་མེད་བསྟན་པའི་རྒྱལ་མཚན།,Pakpa Lha,phags pa lha,1849,0,,,1900,0,,,M,9,
3786,P2115,Lobzang Tubten Mipam Tsultrim Gyeltsen,en,blo bzang thub bstan mi pham tshul khrims rgyal mtshan,བློ་བཟང་ཐུབ་བསྟན་མི་ཕམ་ཚུལ་ཁྲིམས་རྒྱལ་མཚན།,Pakpa Lha,phags pa lha,1901,0,,,1939,0,,,M,10,
3788,P2118,Pelden Chokdrub,en,dpal ldan mchog grub,དཔལ་ལྡན་མཆོག་གྲུབ།,Zhiwa Lha,zhi ba lha,1454,0,,,1523,0,,,M,1,
3789,P2119,Sanggye Jungne,en,sangs rgyas 'byung gnas,སངས་རྒྱས་འབྱུང་གནས།,Zhiwa Lha,zhi ba lha,1543,0,,,1620,0,,,M,2,
3791,P2120,Zhiwa Zangpo,en,zhi ba bzang po,ཞི་བ་བཟང་པོ།,Zhiwa Lha,zhi ba lha,1625,0,,,1717,0,,,M,3,
3792,P2121,Pakpa Gelek Gyeltsen,en,phags pa dge legs rgyal mtshan,འཕགས་པ་དགེ་ལེགས་རྒྱལ་མཚན།,Zhiwa Lha,zhi ba lha,1720,0,,,1799,0,,,M,4,
3793,P2122,Lobzang Dondrub Gyatso,en,blo bzang don grub rgya mtsho,བློ་བཟང་དོན་གྲུབ་རྒྱ་མཚོ།,Zhiwa Lha,zhi ba lha,1800,0,,,1863,0,,,M,5,
3794,P2123,Ngawang Jigme Khenrab Tendzin Trinle,en,ngag dbang 'jigs med mkhyen rab bstan 'dzin 'phrin las,ངག་དབང་འཇིགས་མེད་མཁྱེན་རབ་བསྟན་འཛིན་འཕྲིན་ལས།,Zhiwa Lha,zhi ba lha,1864,0,,,1923,0,,,M,6,
3795,P2124,Ngawang Trinle Tenzin Khyenrab,en,ngag dbang 'phrin las bstan 'dzin mkhyen rab,ངག་དབང་འཕྲིན་ལས་བསྟན་འཛིན་མཁྱེན་རབ།,Zhiwa Lha,zhi ba lha,1925,0,,,,0,,,M,7,
3822,P215,Tubten Chokyi Nyima,en,thub bstan chos kyi nyi ma,ཐུབ་བསྟན་ཆོས་ཀྱི་ཉི་མ།,Paṇchen Lama,paN chen bla ma,1883,0,,,1937,0,,,M,9,
3866,P219,Gendun Chopel,en,dge 'dun chos 'phel,དགེ་འདུན་ཆོས་འཕེལ།,,,1903,0,,,1951,0,,,M,,
3877,P22,Longdol Lama Ngawang Lobzang,en,klong rdol bla ma ngag dbang blo bzang,ཀློང་རྡོལ་བླ་མ་ངག་དབང་བློ་བཟང།,,,1719,0,,,1794,0,,,M,,
3881,P2202,Kharakpa Dulwa Wo,en,kha rag pa 'dul ba 'od,ཁ་རག་པ་འདུལ་བ་འོད།,,,,0,,47,,0,,50,M,,
3883,P2204,Pema Rangdol,en,pad+ma rang grol,པདྨ་རང་གྲོལ།,,,1786,0,,,1838,0,,,M,,
3889,P221,Jigme Damcho Gyatso,en,jigs med dam chos rgya mtsho,འཇིགས་མེད་དམ་ཆོས་རྒྱ་མཚོ།,,,1898,0,,,1946,0,,,M,,
3890,P2210,Gurawa Tsultrim Dorje,en,gu ra ba tshul khrims rdo rje,གུ་ར་བ་ཚུལ་ཁྲིམས་རྡོ་རྗེ།,,,1154,0,,,1221,0,,,M,,
3902,P2221,Chung Dorje Drakpa,en,gcung rdo rje grags pa,གཅུང་རྡོ་རྗེ་གྲགས་པ།,,,1210,0,,,1278,0,,,M,,
3903,P2222,Tokkhawa Rinchen Sengge,en,thog kha ba rin chen seng+ge,ཐོག་ཁ་བ་རིན་ཆེན་སེངྒེ།,,,1227,0,,,1284,0,,,M,,
3904,P2223,Tsamchepa Drakpa Sonam,en,grags pa bsod nams,གྲགས་པ་བསོད་ནམས།,,,1238,0,,,1287,0,,,M,,
3906,P2225,Dorje Rinchen,en,rdo rje rin chen,རྡོ་རྗེ་རིན་ཆེན།,,,1278,0,,,1314,0,,,M,,
3907,P2226,Dorje Gyelpo,en,rdo rje rgyal po,རྡོ་རྗེ་རྒྱལ་པོ།,,,1283,0,1284,,1350,0,1351,,M,,
3936,P2252,Drigung Lotsāwa Maṇikaśrījñāna,en,bris gung lo tsA ba ma Ni ka shrI dzya na,འབྲིས་གུང་ལོ་ཙཱ་བ་མ་ཎི་ཀ་ཤྲཱི་ཛྱ་ན།,,,1289,0,,,1363,0,,,M,,
